,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sz.399387,2507.2120,2512.4890,2457.0530,2457.6900,2492.6480,1330893928,9881745106.9900,-1.402444
1,2012-01-05,sz.399387,2452.1910,2507.9900,2451.8420,2465.0990,2457.6900,2038830641,14969115988.9700,0.301449
2,2012-01-06,sz.399387,2462.6490,2484.7440,2452.2650,2481.4820,2465.0990,1533097723,11480293602.6900,0.664610
3,2012-01-09,sz.399387,2479.4710,2552.9180,2465.6140,2551.7020,2481.4820,2282350239,17489172916.9000,2.829759
4,2012-01-10,sz.399387,2548.7190,2612.1090,2545.2440,2606.6910,2551.7020,2607576902,20968073621.0100,2.154965
5,2012-01-11,sz.399387,2602.4490,2611.9280,2579.6770,2590.3170,2606.6910,1736925526,13931514823.0100,-0.628126
6,2012-01-12,sz.399387,2585.5790,2632.3140,2583.4590,2603.5660,2590.3170,1807738370,14224396745.0400,0.511483
7,2012-01-13,sz.399387,2605.0830,2615.6090,2555.3750,2575.9610,2603.5660,1639521197,12924782690.5800,-1.060304
8,2012-01-16,sz.399387,2563.7320,2585.9890,2550.9670,2551.3550,2575.9610,1013273353,8576506056.2000,-0.955205
9,2012-01-17,sz.399387,2554.4930,2647.3460,2527.1160,2646.2310,2551.3550,2286107267,18487028472.7600,3.718641
10,2012-01-18,sz.399387,2637.6880,2665.9680,2606.8130,2613.2250,2646.2310,1923747970,15983357566.8700,-1.247287
11,2012-01-19,sz.399387,2617.5610,2674.2680,2615.8620,2669.0750,2613.2250,1968620511,16759764880.7500,2.137238
12,2012-01-20,sz.399387,2682.1960,2723.0230,2672.3260,2715.8090,2669.0750,2157046870,19027792169.1400,1.750930
13,2012-01-30,sz.399387,2716.3130,2716.3130,2657.8850,2657.8850,2715.8090,1704398804,14190599615.2800,-2.132857
14,2012-01-31,sz.399387,2661.0380,2674.5040,2647.7690,2662.6440,2657.8850,1086064780,9213682851.5900,0.179072
15,2012-02-01,sz.399387,2655.3180,2672.9660,2613.1080,2618.2640,2662.6440,1180811245,10165865782.7700,-1.666778
16,2012-02-02,sz.399387,2628.0960,2700.5100,2620.4970,2700.5100,2618.2640,1763130526,15469822827.0200,3.141245
17,2012-02-03,sz.399387,2691.2400,2736.6600,2686.6910,2724.3450,2700.5100,2089648702,18031343665.8400,0.882601
18,2012-02-06,sz.399387,2726.6270,2735.4760,2692.4210,2708.4120,2724.3450,1799053022,15008562419.8300,-0.584824
19,2012-02-07,sz.399387,2691.3980,2694.9360,2641.3370,2655.5120,2708.4120,1578638820,13423874375.1200,-1.953170
20,2012-02-08,sz.399387,2653.4380,2730.8860,2651.3660,2723.7910,2655.5120,1960966797,16060563347.7200,2.571201
21,2012-02-09,sz.399387,2725.5420,2745.5710,2710.5410,2727.4530,2723.7910,2525551397,20144289929.3400,0.134440
22,2012-02-10,sz.399387,2719.5330,2766.9060,2718.8910,2730.9380,2727.4530,2735838836,21837705996.6800,0.127779
23,2012-02-13,sz.399387,2692.6130,2734.4140,2682.1710,2708.3320,2730.9380,2075418275,17194548553.9500,-0.827782
24,2012-02-14,sz.399387,2702.6700,2704.4070,2675.2540,2696.5170,2708.3320,1759992785,14585822586.0100,-0.436244
25,2012-02-15,sz.399387,2687.0520,2733.7010,2681.4940,2715.8200,2696.5170,2054141029,17370178230.5600,0.715858
26,2012-02-16,sz.399387,2713.0640,2724.9440,2688.8770,2705.0510,2715.8200,1915407388,15464309822.8200,-0.396539
27,2012-02-17,sz.399387,2723.7900,2728.5450,2698.4910,2715.3460,2705.0510,1619295465,13320018288.1800,0.380609
28,2012-02-20,sz.399387,2757.9940,2760.4050,2720.7710,2722.3640,2715.3460,2265682225,19243574663.0300,0.258459
29,2012-02-21,sz.399387,2725.9470,2746.9080,2704.0670,2745.8210,2722.3640,1755515093,14571337927.4900,0.861633
30,2012-02-22,sz.399387,2747.4680,2784.7730,2741.7710,2781.0930,2745.8210,3203397681,26528854368.4300,1.284551
31,2012-02-23,sz.399387,2777.9450,2788.4450,2765.3880,2776.7280,2781.0930,2281025673,19043998991.3700,-0.156944
32,2012-02-24,sz.399387,2778.2760,2834.9760,2773.0460,2834.9760,2776.7280,4135891137,32387230845.2000,2.097740
33,2012-02-27,sz.399387,2844.5670,2873.9570,2837.1290,2837.1290,2834.9760,4360486270,35818191294.1900,0.075930
34,2012-02-28,sz.399387,2834.4650,2865.0300,2834.1760,2852.5110,2837.1290,3119437020,25624692232.9500,0.542188
35,2012-02-29,sz.399387,2840.7190,2840.7190,2807.3070,2811.7790,2852.5110,2261297955,18891657990.7300,-1.427941
36,2012-03-01,sz.399387,2802.5970,2830.9070,2802.5450,2815.1880,2811.7790,1584233955,13253136461.4400,0.121246
37,2012-03-02,sz.399387,2817.3910,2872.9520,2817.3910,2872.4740,2815.1880,2935570173,24068439648.3900,2.034886
