,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sh.000039,1875.3930,1878.8810,1790.2140,1790.8580,1859.8260,137523900,1303730000.0000,-3.708305
1,2012-01-05,sh.000039,1779.8390,1779.8390,1706.0850,1716.5190,1790.8580,167853100,1565310000.0000,-4.151027
2,2012-01-06,sh.000039,1704.4620,1747.8400,1693.9810,1746.6730,1716.5190,141785300,1266420000.0000,1.756691
3,2012-01-09,sh.000039,1749.4470,1832.5670,1736.2380,1831.9860,1746.6730,251606900,2325630000.0000,4.884314
4,2012-01-10,sh.000039,1823.6560,1903.5920,1816.6270,1903.2620,1831.9860,319276900,3001740000.0000,3.890641
5,2012-01-11,sh.000039,1895.2670,1945.8250,1881.6660,1917.6420,1903.2620,309134100,2898830000.0000,0.755545
6,2012-01-12,sh.000039,1902.8540,1939.1060,1897.8420,1906.4880,1917.6420,218808900,2119590000.0000,-0.581648
7,2012-01-13,sh.000039,1907.4230,1909.7120,1821.6690,1838.6560,1906.4880,230425000,2170800000.0000,-3.557957
8,2012-01-16,sh.000039,1820.7010,1832.2040,1788.5020,1790.3640,1838.6560,85893800,837960000.0000,-2.626483
9,2012-01-17,sh.000039,1780.6100,1896.6310,1775.7710,1895.8870,1790.3640,240697200,2304070000.0000,5.893938
10,2012-01-18,sh.000039,1895.2850,1913.7800,1841.3990,1849.4110,1895.8870,251336100,2415290000.0000,-2.451409
11,2012-01-19,sh.000039,1841.9570,1878.2360,1829.9020,1865.0830,1849.4110,174176700,1681330000.0000,0.847405
12,2012-01-20,sh.000039,1868.5480,1889.2700,1858.1340,1882.7090,1865.0830,155795900,1478400000.0000,0.945051
13,2012-01-30,sh.000039,1887.6300,1911.4460,1864.0710,1877.2710,1882.7090,167006200,1535930000.0000,-0.288838
14,2012-01-31,sh.000039,1876.9270,1894.1830,1866.1150,1886.6270,1877.2710,176626200,1967890000.0000,0.498381
15,2012-02-01,sh.000039,1888.5920,1905.5380,1874.1370,1883.5160,1886.6270,230365200,2287070000.0000,-0.164895
16,2012-02-02,sh.000039,1885.2670,1918.7030,1875.8710,1918.7030,1883.5160,203001300,1957910000.0000,1.868156
17,2012-02-03,sh.000039,1912.9560,1971.2000,1905.9110,1963.2520,1918.7030,339130800,3134690000.0000,2.321826
18,2012-02-06,sh.000039,1966.5180,1980.3730,1954.6540,1972.8960,1963.2520,265752900,2532890000.0000,0.491228
