,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sh.000107,2952.5150,2961.5190,2871.6730,2873.6410,2934.7460,208535500,2078750000.0000,-2.082122
1,2012-01-05,sh.000107,2857.5680,2860.5160,2775.0860,2781.4210,2873.6410,235561700,2447960000.0000,-3.209177
2,2012-01-06,sh.000107,2780.6440,2780.6440,2710.8000,2771.9090,2781.4210,206567500,2025040000.0000,-0.341982
3,2012-01-09,sh.000107,2769.9840,2875.8300,2744.8600,2875.2210,2771.9090,298637700,2907390000.0000,3.727107
4,2012-01-10,sh.000107,2869.8620,2985.7060,2864.3370,2984.5890,2875.2210,433514200,4271100000.0000,3.803818
5,2012-01-11,sh.000107,2982.4460,3003.7500,2958.3970,2985.8030,2984.5890,379107800,3843440000.0000,0.040671
6,2012-01-12,sh.000107,2971.6690,2992.4950,2937.0020,2946.2400,2985.8030,271886100,2796710000.0000,-1.325037
7,2012-01-13,sh.000107,2952.0270,2957.0610,2829.9830,2845.4320,2946.2400,323434400,3474010000.0000,-3.421585
8,2012-01-16,sh.000107,2824.0180,2826.0680,2749.4400,2751.0750,2845.4320,225720300,2479560000.0000,-3.316085
9,2012-01-17,sh.000107,2748.7670,2887.2140,2724.0150,2886.3380,2751.0750,315996200,3214850000.0000,4.916730
10,2012-01-18,sh.000107,2881.0770,2914.6850,2799.5130,2810.1710,2886.3380,302552800,3077970000.0000,-2.638880
11,2012-01-19,sh.000107,2809.1430,2853.5820,2777.4920,2844.2270,2810.1710,243478000,2473250000.0000,1.211889
12,2012-01-20,sh.000107,2848.7770,2898.2050,2844.2880,2893.8010,2844.2270,222756200,2346760000.0000,1.742968
13,2012-01-30,sh.000107,2902.9750,2910.0920,2868.8590,2874.8020,2893.8010,195306600,2171260000.0000,-0.656542
14,2012-01-31,sh.000107,2868.7450,2886.7540,2842.4840,2885.2360,2874.8020,184438000,1909210000.0000,0.362950
15,2012-02-01,sh.000107,2879.3150,2909.6470,2858.3470,2866.2000,2885.2360,189295100,1994460000.0000,-0.659777
16,2012-02-02,sh.000107,2867.3590,2929.8560,2866.7640,2929.5770,2866.2000,267494200,2981700000.0000,2.211184
17,2012-02-03,sh.000107,2922.6260,2970.2650,2914.2420,2961.1900,2929.5770,323986500,3322540000.0000,1.079099
18,2012-02-06,sh.000107,2961.6500,3005.7660,2960.2460,2994.2390,2961.1900,334860500,3283830000.0000,1.116074
19,2012-02-07,sh.000107,2982.3390,2982.3390,2935.2510,2954.7870,2994.2390,285501500,3003310000.0000,-1.317594
20,2012-02-08,sh.000107,2946.3070,3011.3650,2935.0540,3010.8310,2954.7870,316932900,3359940000.0000,1.896717
21,2012-02-09,sh.000107,3004.2410,3046.4580,2996.3060,3022.5490,3010.8310,363610400,3704660000.0000,0.389195
22,2012-02-10,sh.000107,3015.2580,3047.5220,3010.0910,3031.4550,3022.5490,299561700,3015030000.0000,0.294652
23,2012-02-13,sh.000107,3009.9140,3069.4970,2999.4790,3062.6490,3031.4550,339073200,3242650000.0000,1.029006
24,2012-02-14,sh.000107,3062.0720,3072.6620,3046.4060,3069.0300,3062.6490,319433600,3070310000.0000,0.208352
25,2012-02-15,sh.000107,3066.0110,3119.3130,3050.8080,3118.7390,3069.0300,459077600,4474260000.0000,1.619697
26,2012-02-16,sh.000107,3117.4610,3138.9400,3089.5540,3112.0710,3118.7390,468978500,4421430000.0000,-0.213803
27,2012-02-17,sh.000107,3118.7600,3130.8900,3090.0060,3117.0450,3112.0710,358750600,3555240000.0000,0.159825
28,2012-02-20,sh.000107,3147.5130,3158.9040,3120.9560,3123.0150,3117.0450,406512500,4097610000.0000,0.191527
29,2012-02-21,sh.000107,3123.9560,3164.8360,3095.4650,3164.8360,3123.0150,396723300,4106040000.0000,1.339124
30,2012-02-22,sh.000107,3159.1830,3235.4510,3157.3740,3234.7720,3164.8360,505257500,5630400000.0000,2.209784
31,2012-02-23,sh.000107,3232.9620,3257.2170,3215.3870,3253.2240,3234.7720,452720000,4896680000.0000,0.570431
32,2012-02-24,sh.000107,3250.1860,3286.3060,3243.0140,3285.2220,3253.2240,511756800,5412370000.0000,0.983572
33,2012-02-27,sh.000107,3294.4580,3352.9560,3294.4580,3312.2830,3285.2220,594085100,6779640000.0000,0.823720
34,2012-02-28,sh.000107,3302.2010,3316.7910,3265.7920,3301.0950,3312.2830,502040400,5425210000.0000,-0.337773
35,2012-02-29,sh.000107,3295.0390,3318.4590,3279.4130,3284.9390,3301.0950,407361900,4745790000.0000,-0.489414
36,2012-03-01,sh.000107,3271.6060,3321.4830,3266.0630,3303.4710,3284.9390,348584500,3789680000.0000,0.564150
37,2012-03-02,sh.000107,3307.2600,3366.5830,3306.9780,3366.0240,3303.4710,431870500,4516390000.0000,1.893553
38,2012-03-05,sh.000107,3369.9060,3384.6220,3352.3790,3361.0960,3366.0240,515945000,5807230000.0000,-0.146404
39,2012-03-06,sh.000107,3350.1750,3353.2730,3303.5140,3334.0200,3361.0960,451261500,4798970000.0000,-0.805568
40,2012-03-07,sh.000107,3295.6390,3358.0120,3285.2160,3322.4430,3334.0200,435394000,4643170000.0000,-0.347236
41,2012-03-08,sh.000107,3329.6770,3375.9220,3324.0500,3370.8970,3322.4430,442278000,4846020000.0000,1.458380
42,2012-03-09,sh.000107,3376.5100,3414.2500,3363.7100,3413.5700,3370.8970,478827000,5235600000.0000,1.265924
43,2012-03-12,sh.000107,3411.0330,3448.7190,3408.8590,3448.7190,3370.8970,505725300,5831760000.0000,2.308644
44,2012-03-13,sh.000107,3448.2470,3460.1080,3425.4020,3459.6120,3448.7190,388711200,4461910000.0000,0.315858
45,2012-03-14,sh.000107,3472.3790,3485.0420,3277.7140,3304.0470,3459.6120,678154300,7722640000.0000,-4.496601
46,2012-03-15,sh.000107,3298.7520,3323.9770,3244.2040,3297.1690,3304.0470,442855100,5068420000.0000,-0.208174
47,2012-03-16,sh.000107,3300.8690,3381.8000,3295.9530,3381.5740,3297.1690,477265600,5487410000.0000,2.559924
48,2012-03-19,sh.000107,3379.6970,3408.4760,3360.9290,3403.3050,3381.5740,423439500,4903970000.0000,0.642628
49,2012-03-20,sh.000107,3388.3170,3388.3170,3308.9650,3309.2130,3403.3050,350322700,4079090000.0000,-2.764725
50,2012-03-21,sh.000107,3316.1440,3332.7600,3241.6780,3296.0790,3309.2130,381330300,4602100000.0000,-0.396886
51,2012-03-22,sh.000107,3286.6600,3302.2410,3260.5320,3283.3550,3296.0790,281871400,3204400000.0000,-0.386038
52,2012-03-23,sh.000107,3270.9490,3271.9450,3209.0620,3224.0510,3283.3550,324788900,3467560000.0000,-1.806200
53,2012-03-26,sh.000107,3218.5040,3230.0230,3197.4450,3227.4290,3224.0510,240228000,2554470000.0000,0.104773
54,2012-03-27,sh.000107,3240.7840,3266.1080,3221.0310,3228.0620,3227.4290,240802600,2731280000.0000,0.019615
55,2012-03-28,sh.000107,3218.0800,3218.0800,3096.4350,3102.9230,3228.0620,324426600,3485080000.0000,-3.876596
56,2012-03-29,sh.000107,3089.8320,3100.9180,3038.4620,3060.1400,3102.9230,293531900,3070570000.0000,-1.378803
57,2012-03-30,sh.000107,3057.8960,3078.1820,3024.3450,3052.8000,3060.1400,280571100,2764360000.0000,-0.239853
58,2012-04-05,sh.000107,3052.7550,3153.1560,3050.1420,3152.5850,3052.8000,371756300,3868560000.0000,3.268636
59,2012-04-06,sh.000107,3150.5630,3174.3110,3137.3700,3171.5350,3152.5850,381978100,3916390000.0000,0.601093
60,2012-04-09,sh.000107,3161.5480,3168.1480,3118.8150,3121.2100,3171.5350,304008100,3210060000.0000,-1.586770
61,2012-04-10,sh.000107,3113.6920,3162.8930,3061.2560,3161.7610,3121.2100,326157800,3362220000.0000,1.299209
62,2012-04-11,sh.000107,3132.1530,3209.1650,3119.4490,3207.6420,3161.7610,434481000,4658090000.0000,1.451125
63,2012-04-12,sh.000107,3211.7730,3270.8590,3210.7520,3269.6390,3207.6420,446080000,4722470000.0000,1.932785
64,2012-04-13,sh.000107,3281.8840,3312.1490,3269.7520,3294.4600,3269.6390,568125500,5682480000.0000,0.759137
65,2012-04-16,sh.000107,3274.4850,3328.7310,3261.5670,3311.1670,3294.4600,493837300,5028820000.0000,0.507125
66,2012-04-17,sh.000107,3304.5510,3316.3270,3262.0640,3268.7270,3311.1670,494658000,5097670000.0000,-1.281722
67,2012-04-18,sh.000107,3271.1890,3352.1160,3271.1890,3348.2920,3268.7270,536808500,5656370000.0000,2.434126
68,2012-04-19,sh.000107,3345.1860,3358.9410,3303.3310,3321.2340,3348.2920,457678500,4830480000.0000,-0.808117
69,2012-04-20,sh.000107,3314.0500,3349.5370,3304.5680,3339.5670,3321.2340,502994900,5407360000.0000,0.551994
70,2012-04-23,sh.000107,3325.1240,3332.5870,3264.9470,3275.5020,3339.5670,590712400,6476890000.0000,-1.918361
71,2012-04-24,sh.000107,3250.8140,3297.7320,3163.3260,3267.7400,3275.5020,587806300,6322100000.0000,-0.236970
72,2012-04-25,sh.000107,3276.4550,3352.8710,3272.1830,3345.1670,3267.7400,720975900,7604190000.0000,2.369436
73,2012-04-26,sh.000107,3366.6960,3368.2180,3315.6390,3332.0700,3345.1670,430509200,4764930000.0000,-0.391518
74,2012-04-27,sh.000107,3319.8770,3332.1780,3292.9230,3297.2900,3332.0700,358714000,3594060000.0000,-1.043796
75,2012-05-02,sh.000107,3317.8530,3332.8150,3287.2490,3319.0070,3297.2900,501093300,5819990000.0000,0.658633
76,2012-05-03,sh.000107,3315.3870,3320.4700,3282.3370,3315.0270,3319.0070,465507800,5540220000.0000,-0.119915
77,2012-05-04,sh.000107,3305.3940,3341.4860,3296.7590,3338.6560,3315.0270,419567400,4908000000.0000,0.712782
78,2012-05-07,sh.000107,3318.8000,3346.6160,3309.5140,3346.2120,3338.6560,388555300,4510250000.0000,0.226316
79,2012-05-08,sh.000107,3346.7760,3361.9950,3322.2320,3351.0590,3346.2120,411395700,4769200000.0000,0.144855
