,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sz.399909,2097.6320,2101.7010,2034.2240,2035.6320,2077.1990,614707200,6268439105.0000,-2.001109
1,2012-01-05,sz.399909,2026.6300,2037.9780,1986.4980,1989.3380,2035.6320,550422100,5348946558.0000,-2.274181
2,2012-01-06,sz.399909,1986.6290,2018.6460,1967.5690,2016.7410,1989.3380,526006800,4897494217.0000,1.377491
3,2012-01-09,sz.399909,2018.5050,2110.6040,1996.8560,2109.9120,2016.7410,946645900,9615816965.0000,4.619886
4,2012-01-10,sz.399909,2106.2290,2218.3380,2100.6620,2216.6740,2109.9120,1400338500,14467560250.0000,5.060019
5,2012-01-11,sz.399909,2218.5950,2239.1090,2198.7580,2222.3580,2216.6740,1234063000,12880768799.0000,0.256413
6,2012-01-12,sz.399909,2208.6180,2263.3540,2201.8170,2233.6140,2222.3580,963110400,11860855964.0000,0.506494
7,2012-01-13,sz.399909,2234.5280,2252.8520,2158.4720,2192.9170,2233.6140,944854900,12663344546.0000,-1.822026
8,2012-01-16,sz.399909,2161.0240,2181.5050,2111.1770,2111.5070,2192.9170,602934100,7695489311.0000,-3.712403
9,2012-01-17,sz.399909,2116.2060,2289.6390,2116.2060,2289.4900,2111.5070,1330176100,15139275587.0000,8.429189
10,2012-01-18,sz.399909,2326.7080,2373.6500,2273.8770,2283.0400,2289.4900,1715912500,21810309299.0000,-0.281720
11,2012-01-19,sz.399909,2276.5530,2363.2110,2263.3860,2347.7790,2283.0400,1233904300,14778769460.0000,2.835649
12,2012-01-20,sz.399909,2347.8180,2357.8940,2302.0160,2344.0250,2347.7790,943929600,12983902566.0000,-0.159902
13,2012-01-30,sz.399909,2358.2490,2368.4290,2319.2720,2320.3220,2344.0250,828376800,11003681035.0000,-1.011204
14,2012-01-31,sz.399909,2312.7930,2327.6790,2294.9810,2318.0530,2320.3220,602397000,7734402637.0000,-0.097790
15,2012-02-01,sz.399909,2310.3080,2327.5560,2246.0860,2254.5610,2318.0530,690224900,9093754858.0000,-2.739020
16,2012-02-02,sz.399909,2265.6660,2309.3520,2252.7990,2308.6590,2254.5610,663674300,8801470807.0000,2.399487
