,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sz.399386,2867.2710,2873.7670,2765.4400,2765.4400,2850.6950,192655925,2568851089.1600,-2.990670
1,2012-01-05,sz.399386,2750.1970,2750.1970,2646.1400,2653.7530,2765.4400,261519378,3820364215.5000,-4.038671
2,2012-01-06,sz.399386,2649.0120,2651.6050,2593.6150,2646.3590,2653.7530,238233896,3120018028.5300,-0.278626
3,2012-01-09,sz.399386,2648.1950,2730.4710,2615.0310,2730.0600,2646.3590,287328846,3737314723.4500,3.162890
4,2012-01-10,sz.399386,2727.9990,2826.7480,2718.9510,2823.0040,2730.0600,386530431,4837012857.1200,3.404480
5,2012-01-11,sz.399386,2826.5400,2834.1680,2797.0330,2812.4020,2823.0040,327571265,3907029555.4500,-0.375559
6,2012-01-12,sz.399386,2804.7880,2839.2390,2793.8890,2804.2200,2812.4020,314069577,3635459212.0700,-0.290930
7,2012-01-13,sz.399386,2803.0340,2809.8370,2697.0250,2706.1240,2804.2200,338097395,3966861304.8500,-3.498172
8,2012-01-16,sz.399386,2683.5670,2683.5670,2599.0540,2599.1540,2706.1240,226205692,2892593998.9900,-3.952885
9,2012-01-17,sz.399386,2600.0460,2711.3190,2563.7480,2708.5700,2599.1540,364924996,4565871126.7100,4.209669
10,2012-01-18,sz.399386,2703.0600,2710.2940,2589.0520,2600.1000,2708.5700,376206814,4939711078.6900,-4.004678
11,2012-01-19,sz.399386,2590.6560,2637.6250,2568.6370,2625.4470,2600.1000,296911914,3925643526.3400,0.974854
12,2012-01-20,sz.399386,2623.7440,2718.8790,2623.7440,2712.0570,2625.4470,455185424,5295159419.0300,3.298842
13,2012-01-30,sz.399386,2716.0870,2716.0870,2672.7580,2689.1610,2712.0570,229222729,2930230799.7300,-0.844203
14,2012-01-31,sz.399386,2686.7190,2695.3100,2666.2910,2691.3030,2689.1610,221483760,2496244933.8900,0.079638
15,2012-02-01,sz.399386,2690.0240,2717.3900,2679.9640,2692.6660,2691.3030,347826315,3656708608.9900,0.050628
16,2012-02-02,sz.399386,2695.4770,2729.1240,2690.5140,2729.0800,2692.6660,308671114,3344885570.0700,1.352343
17,2012-02-03,sz.399386,2727.5300,2778.4650,2720.8870,2772.0370,2729.0800,425054239,4976207963.3900,1.574066
18,2012-02-06,sz.399386,2780.4950,2809.4990,2776.2470,2801.1020,2772.0370,391267359,4861471751.2300,1.048505
19,2012-02-07,sz.399386,2788.4380,2788.4380,2733.1080,2748.5830,2801.1020,273592080,3267547044.3800,-1.874933
20,2012-02-08,sz.399386,2745.0550,2803.3020,2731.4660,2802.6200,2748.5830,381056557,4421085003.1100,1.965972
21,2012-02-09,sz.399386,2800.9060,2849.2030,2795.5670,2837.8030,2802.6200,544281726,5796586851.9500,1.255374
22,2012-02-10,sz.399386,2831.9890,2855.4580,2826.0950,2846.0370,2837.8030,513729685,5458760468.2800,0.290167
23,2012-02-13,sz.399386,2823.1310,2902.6980,2811.4660,2884.9080,2846.0370,632359589,6763315108.5500,1.365788
24,2012-02-14,sz.399386,2884.8270,2901.2430,2862.9960,2889.8990,2884.9080,537403895,5691942109.7500,0.173003
25,2012-02-15,sz.399386,2885.2520,2919.0080,2869.8360,2916.2170,2889.8990,516225520,5814941103.2300,0.910676
26,2012-02-16,sz.399386,2911.7930,2938.5380,2884.4180,2904.7360,2916.2170,478410243,5572272610.7500,-0.393677
27,2012-02-17,sz.399386,2910.9050,2921.1040,2875.6890,2897.6160,2904.7360,489517835,5372001998.4800,-0.245138
