,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sh.000991,4526.5300,4538.1900,4366.9000,4367.5700,4500.1400,231118700,3186100000.0000,-2.945915
1,2012-01-05,sh.000991,4343.4700,4343.4700,4168.7300,4180.9200,4367.5700,319354900,4658950000.0000,-4.273541
2,2012-01-06,sh.000991,4172.4700,4176.4000,4081.6700,4165.8400,4180.9200,286742300,3773560000.0000,-0.360688
3,2012-01-09,sh.000991,4168.1900,4305.0700,4114.5900,4303.0700,4165.8400,342936800,4484280000.0000,3.294173
4,2012-01-10,sh.000991,4299.3900,4458.9900,4283.9600,4453.4900,4303.0700,464713900,5895050000.0000,3.495653
5,2012-01-11,sh.000991,4458.6600,4470.9300,4415.1000,4441.6800,4453.4900,401614000,4918630000.0000,-0.265187
6,2012-01-12,sh.000991,4428.1500,4482.2700,4407.7100,4425.7100,4441.6800,377168000,4498920000.0000,-0.359554
7,2012-01-13,sh.000991,4423.9800,4433.0600,4248.4500,4261.6800,4425.7100,395365400,4721710000.0000,-3.706293
8,2012-01-16,sh.000991,4229.0800,4229.0800,4100.6700,4100.6700,4261.6800,262882800,3440610000.0000,-3.778093
9,2012-01-17,sh.000991,4101.7600,4281.5300,4051.9500,4278.0000,4100.6700,429885600,5494460000.0000,4.324417
10,2012-01-18,sh.000991,4273.8800,4288.7800,4091.1400,4107.5500,4278.0000,441640900,5873430000.0000,-3.984343
11,2012-01-19,sh.000991,4093.6500,4172.1500,4063.1700,4154.7400,4107.5500,375392900,5229900000.0000,1.148871
12,2012-01-20,sh.000991,4153.0900,4289.3800,4150.7900,4281.0600,4154.7400,532768700,6362120000.0000,3.040378
13,2012-01-30,sh.000991,4286.2100,4287.2000,4218.1700,4245.1700,4281.0600,296106300,3773960000.0000,-0.838347
14,2012-01-31,sh.000991,4239.1600,4253.8400,4206.3700,4243.4400,4245.1700,267376700,3140140000.0000,-0.040752
15,2012-02-01,sh.000991,4241.5700,4288.0300,4225.5600,4247.1800,4243.4400,405306500,4519300000.0000,0.088142
16,2012-02-02,sh.000991,4251.1200,4306.5700,4244.8900,4306.1200,4247.1800,363696600,4190980000.0000,1.387743
17,2012-02-03,sh.000991,4304.9700,4383.6900,4292.6500,4374.3500,4306.1200,512078400,6227980000.0000,1.584489
18,2012-02-06,sh.000991,4387.1000,4435.1400,4381.6000,4422.4500,4374.3500,497927500,6373310000.0000,1.099594
19,2012-02-07,sh.000991,4403.5100,4403.5100,4315.1500,4340.4200,4422.4500,366035500,4551830000.0000,-1.854860
20,2012-02-08,sh.000991,4334.6000,4428.9900,4313.8800,4428.7900,4340.4200,481043800,5793790000.0000,2.035981
21,2012-02-09,sh.000991,4425.1900,4505.8000,4417.1800,4482.9700,4428.7900,683732200,7737650000.0000,1.223363
22,2012-02-10,sh.000991,4472.7100,4514.7100,4464.8200,4496.1900,4482.9700,628508200,7096050000.0000,0.294888
23,2012-02-13,sh.000991,4463.1500,4594.4500,4444.6900,4565.3300,4496.1900,759230900,8794610000.0000,1.537749
24,2012-02-14,sh.000991,4564.4200,4590.9800,4534.2600,4574.9600,4565.3300,639564800,7322810000.0000,0.210935
25,2012-02-15,sh.000991,4569.5100,4621.2300,4543.7600,4618.8500,4574.9600,632365900,7510940000.0000,0.959356
26,2012-02-16,sh.000991,4611.8400,4652.6200,4566.6100,4599.1800,4618.8500,583706300,7151240000.0000,-0.425862
27,2012-02-17,sh.000991,4608.0500,4624.7800,4551.1300,4585.4600,4599.1800,589500700,6957940000.0000,-0.298319
28,2012-02-20,sh.000991,4638.1400,4643.1000,4560.6600,4562.6400,4585.4600,610888600,7842450000.0000,-0.497656
29,2012-02-21,sh.000991,4559.8000,4595.1400,4515.6900,4594.6700,4562.6400,537528100,6560950000.0000,0.702001
30,2012-02-22,sh.000991,4594.1500,4681.7900,4587.5800,4681.5100,4594.6700,761375600,9610540000.0000,1.890013
31,2012-02-23,sh.000991,4685.7300,4712.8300,4657.1600,4704.7100,4681.5100,714277300,9079890000.0000,0.495571
32,2012-02-24,sh.000991,4700.1600,4758.7900,4681.3100,4758.6800,4704.7100,694075000,8904460000.0000,1.147153
33,2012-02-27,sh.000991,4770.1900,4823.5900,4752.6400,4763.1900,4758.6800,847696200,11202650000.0000,0.094769
34,2012-02-28,sh.000991,4742.3700,4759.2500,4673.7600,4710.2100,4763.1900,671063400,8601990000.0000,-1.112279
35,2012-02-29,sh.000991,4701.9400,4724.6400,4673.0500,4676.9800,4710.2100,530005500,7419110000.0000,-0.705488
36,2012-03-01,sh.000991,4663.6700,4680.4400,4636.7600,4658.5800,4676.9800,442789900,6255830000.0000,-0.393414
37,2012-03-02,sh.000991,4663.3800,4728.0700,4663.2200,4728.0700,4658.5800,536911300,7525190000.0000,1.491651
38,2012-03-05,sh.000991,4745.2400,4753.1700,4698.0800,4703.8700,4728.0700,647423300,9196340000.0000,-0.511831
39,2012-03-06,sh.000991,4691.9800,4692.1900,4616.6800,4640.2800,4703.8700,610445800,8340570000.0000,-1.351873
40,2012-03-07,sh.000991,4603.6300,4670.1700,4593.9300,4625.3500,4640.2800,557616300,7507960000.0000,-0.321741
41,2012-03-08,sh.000991,4634.8400,4673.8800,4624.3300,4670.7500,4625.3500,484927400,6760530000.0000,0.981545
42,2012-03-09,sh.000991,4682.8800,4737.3200,4662.8100,4737.3200,4670.7500,554985100,7879470000.0000,1.425249
43,2012-03-12,sh.000991,4750.9900,4850.9700,4750.4600,4850.8100,4737.3200,792003500,11626560000.0000,2.395663
44,2012-03-13,sh.000991,4852.5100,4857.8400,4818.9500,4857.8400,4850.8100,567553200,8388750000.0000,0.144920
