,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sh.000035,1720.3690,1728.2330,1676.3630,1677.1540,1707.1320,335492200,3059540000.0000,-1.756039
1,2012-01-05,sh.000035,1667.6270,1677.3410,1633.5660,1636.2680,1677.1540,380807100,3660250000.0000,-2.437827
2,2012-01-06,sh.000035,1632.0770,1635.8720,1602.7380,1629.3890,1636.2680,303980000,2763620000.0000,-0.420402
3,2012-01-09,sh.000035,1630.7290,1693.3580,1615.7090,1692.8550,1629.3890,455868400,3934400000.0000,3.895076
4,2012-01-10,sh.000035,1690.8630,1763.0370,1687.4470,1761.4350,1692.8550,704758200,5865430000.0000,4.051149
5,2012-01-11,sh.000035,1759.5710,1767.7200,1747.6650,1757.5390,1761.4350,538865300,4662430000.0000,-0.221190
6,2012-01-12,sh.000035,1750.8870,1772.3630,1742.1450,1749.4420,1757.5390,399211700,3430630000.0000,-0.460697
7,2012-01-13,sh.000035,1755.7320,1761.6170,1685.1920,1692.7910,1749.4420,490650100,4380880000.0000,-3.238232
8,2012-01-16,sh.000035,1677.7220,1690.7810,1646.1340,1646.9230,1692.7910,313673700,2887730000.0000,-2.709610
9,2012-01-17,sh.000035,1647.9700,1739.9830,1641.1220,1739.4630,1646.9230,494812000,4319300000.0000,5.618966
10,2012-01-18,sh.000035,1740.0130,1756.3190,1703.2180,1711.1050,1739.4630,502933800,4379740000.0000,-1.630275
11,2012-01-19,sh.000035,1712.3660,1748.9540,1700.6020,1739.7270,1711.1050,406750600,3560500000.0000,1.672724
12,2012-01-20,sh.000035,1744.0520,1769.6200,1740.1720,1764.5380,1739.7270,377072000,3412120000.0000,1.426138
13,2012-01-30,sh.000035,1771.2810,1771.6410,1740.6870,1745.9270,1764.5380,357728900,3393120000.0000,-1.054721
14,2012-01-31,sh.000035,1742.7110,1751.4360,1725.4450,1742.5000,1745.9270,306960300,3037320000.0000,-0.196286
15,2012-02-01,sh.000035,1738.8600,1761.1460,1721.1410,1726.3950,1742.5000,323745300,3022190000.0000,-0.924246
16,2012-02-02,sh.000035,1730.7150,1759.2120,1725.1950,1759.1620,1726.3950,363954800,3608580000.0000,1.897999
17,2012-02-03,sh.000035,1754.5920,1788.0580,1749.9260,1781.9380,1759.1620,495142100,4551980000.0000,1.294707
18,2012-02-06,sh.000035,1785.5270,1800.3550,1776.3890,1790.0230,1781.9380,491394300,4421150000.0000,0.453717
19,2012-02-07,sh.000035,1778.7200,1779.4080,1752.1050,1767.2500,1790.0230,453796800,4238650000.0000,-1.272215
20,2012-02-08,sh.000035,1763.8040,1806.9950,1757.7150,1806.2500,1767.2500,530047600,4895560000.0000,2.206819
21,2012-02-09,sh.000035,1802.8110,1822.9250,1794.0840,1809.7690,1806.2500,617925500,5180510000.0000,0.194826
22,2012-02-10,sh.000035,1802.8460,1826.3850,1800.4340,1813.2310,1809.7690,513828700,4331950000.0000,0.191290
23,2012-02-13,sh.000035,1797.4650,1840.8200,1793.1180,1833.2310,1813.2310,547699300,4599370000.0000,1.103003
24,2012-02-14,sh.000035,1830.4800,1834.1090,1815.7440,1828.1230,1833.2310,441644000,3717250000.0000,-0.278629
25,2012-02-15,sh.000035,1826.0610,1858.1990,1820.2740,1854.0440,1828.1230,710732400,5982470000.0000,1.417897
26,2012-02-16,sh.000035,1852.4090,1864.9360,1829.0700,1846.8400,1854.0440,744304300,6219640000.0000,-0.388555
27,2012-02-17,sh.000035,1851.6430,1857.2780,1830.0960,1845.2550,1846.8400,480395000,4451730000.0000,-0.085820
28,2012-02-20,sh.000035,1867.0380,1870.7610,1850.6300,1851.6680,1845.2550,714512500,5889140000.0000,0.347538
29,2012-02-21,sh.000035,1852.9920,1875.6600,1837.3360,1875.3420,1851.6680,627950800,5879960000.0000,1.278527
30,2012-02-22,sh.000035,1875.6940,1921.6250,1874.0160,1921.6250,1875.3420,928668900,8767130000.0000,2.467974
31,2012-02-23,sh.000035,1918.6400,1930.9450,1909.5240,1928.3710,1921.6250,730976600,7161260000.0000,0.351056
