,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sz.399929,2354.6800,2359.9230,2279.9070,2280.8830,2332.2530,1009398500,9800763755.0000,-2.202586
1,2012-01-05,sz.399929,2269.4850,2277.1100,2213.9750,2216.5210,2280.8830,962391500,8795495662.0000,-2.821805
2,2012-01-06,sz.399929,2212.0450,2246.4190,2187.4930,2245.6530,2216.5210,906346800,7865614371.0000,1.314316
3,2012-01-09,sz.399929,2247.7580,2354.3580,2224.0770,2353.8820,2245.6530,1571830400,14770777235.0000,4.819489
4,2012-01-10,sz.399929,2350.9790,2472.8280,2344.7710,2471.7760,2353.8820,2461072300,23297097486.0000,5.008484
5,2012-01-11,sz.399929,2471.1250,2493.8220,2447.9530,2477.2290,2471.7760,2114327000,20138126830.0000,0.220616
6,2012-01-12,sz.399929,2461.5250,2521.3280,2454.1100,2489.8210,2477.2290,1722650100,18748287959.0000,0.508312
7,2012-01-13,sz.399929,2488.7900,2505.8250,2401.3230,2436.3500,2489.8210,1658514300,19123384061.0000,-2.147582
8,2012-01-16,sz.399929,2402.6410,2424.2740,2347.1410,2347.3490,2436.3500,1080947400,11656482093.0000,-3.653045
9,2012-01-17,sz.399929,2350.5940,2532.5780,2350.5940,2532.5780,2347.3490,2132000600,22066545457.0000,7.890976
10,2012-01-18,sz.399929,2566.3070,2613.9190,2509.1100,2520.4750,2532.5780,2668745400,31072008331.0000,-0.477884
11,2012-01-19,sz.399929,2513.8060,2595.7680,2498.2820,2581.7630,2520.4750,1869336800,21080152077.0000,2.431599
12,2012-01-20,sz.399929,2583.3180,2597.9500,2543.8030,2585.1280,2581.7630,1503992600,18527023311.0000,0.130337
13,2012-01-30,sz.399929,2599.2490,2609.5500,2558.8970,2559.8920,2585.1280,1328126700,15938476339.0000,-0.976193
14,2012-01-31,sz.399929,2550.5230,2564.3770,2526.8610,2554.7190,2559.8920,1082079600,12071353541.0000,-0.202083
15,2012-02-01,sz.399929,2546.3580,2566.8870,2487.0110,2495.7980,2554.7190,1150321500,13477908180.0000,-2.306355
16,2012-02-02,sz.399929,2505.9740,2553.8100,2495.4380,2553.2470,2495.7980,1176225100,13615628613.0000,2.301828
17,2012-02-03,sz.399929,2546.6640,2593.5160,2539.1820,2583.2180,2553.2470,1628521400,17974471889.0000,1.173837
18,2012-02-06,sz.399929,2589.4270,2604.8450,2574.0260,2593.9340,2583.2180,1598550600,17140141707.0000,0.414834
19,2012-02-07,sz.399929,2578.5250,2578.5250,2522.1060,2550.7670,2593.9340,1458072000,15277519864.0000,-1.664151
20,2012-02-08,sz.399929,2549.2130,2667.4770,2541.6030,2665.7330,2550.7670,2337016900,28198935304.0000,4.507108
21,2012-02-09,sz.399929,2656.4910,2687.5370,2638.8420,2662.0340,2665.7330,2368046700,27663967324.0000,-0.138760
22,2012-02-10,sz.399929,2656.9780,2698.6750,2650.0590,2669.7490,2662.0340,2122182900,22604947466.0000,0.289819
23,2012-02-13,sz.399929,2637.1380,2696.8210,2624.7030,2673.1330,2669.7490,1744776300,18588700882.0000,0.126755
24,2012-02-14,sz.399929,2670.5400,2676.5150,2644.5560,2665.6950,2673.1330,1537863500,17073208352.0000,-0.278250
25,2012-02-15,sz.399929,2659.3040,2720.7110,2654.3110,2706.0040,2665.6950,2087669200,23619029461.0000,1.512132
26,2012-02-16,sz.399929,2697.6990,2722.4050,2669.6650,2693.7260,2706.0040,2000105600,20862732280.0000,-0.453726
27,2012-02-17,sz.399929,2705.7710,2715.8180,2664.2590,2684.3580,2693.7260,1355702900,14372867002.0000,-0.347777
28,2012-02-20,sz.399929,2722.8290,2731.7870,2688.7630,2690.4200,2684.3580,1972758600,21178570448.0000,0.225827
29,2012-02-21,sz.399929,2689.3840,2712.2680,2654.1140,2712.0070,2690.4200,1628997600,17597251301.0000,0.802371
30,2012-02-22,sz.399929,2715.8950,2753.4590,2712.1880,2751.9280,2712.0070,2322056800,25349219327.0000,1.472006
31,2012-02-23,sz.399929,2754.5670,2789.9720,2750.8530,2777.4030,2751.9280,2853588000,29718969804.0000,0.925718
32,2012-02-24,sz.399929,2777.6110,2814.1330,2761.5610,2813.6940,2777.4030,2622217100,28629354915.0000,1.306653
33,2012-02-27,sz.399929,2823.5850,2881.6540,2823.5850,2827.8660,2813.6940,3397962200,38200032532.0000,0.503675
34,2012-02-28,sz.399929,2816.1550,2835.9300,2785.3960,2823.0520,2827.8660,2433319700,27014598105.0000,-0.170233
35,2012-02-29,sz.399929,2816.4380,2855.6170,2791.5870,2804.1480,2823.0520,2252060100,27440175415.0000,-0.669632
36,2012-03-01,sz.399929,2777.3560,2816.0980,2774.3770,2795.0560,2804.1480,1768898300,20483008419.0000,-0.324235
37,2012-03-02,sz.399929,2802.9390,2845.6230,2802.9390,2845.6230,2795.0560,2086144100,23568311929.0000,1.809164
38,2012-03-05,sz.399929,2854.2350,2873.0140,2839.6900,2845.1620,2845.6230,2292774000,26968931299.0000,-0.016198
39,2012-03-06,sz.399929,2832.8070,2832.8070,2780.6260,2788.7100,2845.1620,2310536000,26782904031.0000,-1.984145
40,2012-03-07,sz.399929,2749.2290,2785.2520,2741.7640,2747.1800,2788.7100,2016927200,22596036222.0000,-1.489220
41,2012-03-08,sz.399929,2757.5940,2813.6760,2757.5940,2798.5280,2747.1800,1989203800,23273439213.0000,1.869122
42,2012-03-09,sz.399929,2809.1530,2845.2930,2796.5740,2845.1210,2798.5280,2052116100,25714682733.0000,1.664912
43,2012-03-12,sz.399929,2851.2910,2873.4940,2834.5670,2854.0470,2845.1210,2205638900,29312582498.0000,0.313731
44,2012-03-13,sz.399929,2849.7340,2884.2910,2832.7750,2884.1590,2854.0470,2301925200,27275030956.0000,1.055057
45,2012-03-14,sz.399929,2901.4700,2919.7350,2758.6750,2779.8490,2884.1590,4280456300,47677209584.0000,-3.616646
46,2012-03-15,sz.399929,2768.0360,2787.0940,2701.1560,2723.6480,2779.8490,2645954600,29765868741.0000,-2.021735
47,2012-03-16,sz.399929,2732.6700,2784.8680,2709.2940,2784.0480,2723.6480,2154403200,27071316571.0000,2.217619
48,2012-03-19,sz.399929,2781.9370,2837.5470,2765.5630,2837.5470,2784.0480,2309850300,30211204465.0000,1.921627
49,2012-03-20,sz.399929,2825.3520,2825.3520,2787.0400,2789.3920,2837.5470,2370306100,27465972525.0000,-1.697065
50,2012-03-21,sz.399929,2800.1330,2867.0320,2788.7150,2831.8120,2789.3920,2562421700,33828457312.0000,1.520759
51,2012-03-22,sz.399929,2824.4120,2826.3520,2783.0740,2793.0370,2831.8120,1630397100,22073883692.0000,-1.369261
52,2012-03-23,sz.399929,2773.3920,2782.1400,2728.8730,2741.2770,2793.0370,1816308800,22323763868.0000,-1.853180
53,2012-03-26,sz.399929,2738.7880,2751.6630,2709.8030,2734.1120,2741.2770,1328503900,16428851069.0000,-0.261376
54,2012-03-27,sz.399929,2758.0640,2780.4120,2743.7990,2750.0040,2734.1120,1448069600,21617799888.0000,0.581243
55,2012-03-28,sz.399929,2732.7980,2732.7980,2617.8270,2620.5620,2750.0040,1814460100,21806265501.0000,-4.706971
56,2012-03-29,sz.399929,2595.5820,2605.8780,2538.4540,2558.8520,2620.5620,1625640700,18624733377.0000,-2.354837
57,2012-03-30,sz.399929,2563.4900,2582.2380,2514.3290,2537.5730,2558.8520,1183107600,14063045788.0000,-0.831586
58,2012-04-05,sz.399929,2535.1280,2626.5040,2528.5340,2626.2130,2537.5730,1525355300,19353320422.0000,3.493097
59,2012-04-06,sz.399929,2626.8770,2651.4370,2610.5740,2635.1440,2626.2130,1443238100,17855549508.0000,0.340077
60,2012-04-09,sz.399929,2624.9140,2654.2790,2605.3730,2619.5790,2635.1440,1415631800,16148442598.0000,-0.590668
61,2012-04-10,sz.399929,2608.1850,2640.9030,2552.0830,2640.8580,2619.5790,1532150500,18445369839.0000,0.812299
62,2012-04-11,sz.399929,2601.7280,2654.3760,2592.7310,2637.5300,2640.8580,1405316800,15720503646.0000,-0.126015
63,2012-04-12,sz.399929,2641.7970,2684.7600,2632.0700,2684.6000,2637.5300,1743906300,18749648023.0000,1.784627
64,2012-04-13,sz.399929,2695.2590,2729.4370,2683.2350,2716.4600,2684.6000,1887307200,22494671345.0000,1.186764
65,2012-04-16,sz.399929,2689.1150,2713.6790,2680.5930,2699.3040,2716.4600,1471438700,15610841495.0000,-0.631557
66,2012-04-17,sz.399929,2696.5770,2709.5000,2664.1710,2664.3250,2699.3040,1363050500,13659050721.0000,-1.295853
67,2012-04-18,sz.399929,2672.3340,2726.6690,2670.5140,2725.2130,2664.3250,1710117200,15991014139.0000,2.285305
