,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2014-12-31,sz.399437,10501.8000,11094.0500,10376.7600,10690.1200,0.0000,4026751664,94767812608.0000,0.000000
1,2015-01-05,sz.399437,10717.2000,10842.9600,10330.7700,10694.2900,10690.1200,3625275136,85466333184.0000,0.038934
2,2015-01-06,sz.399437,10481.2700,10804.3500,10310.6600,10590.0700,10694.2900,3277536784,77779210240.0000,-0.974527
3,2015-01-07,sz.399437,10558.0700,11268.6600,10542.0200,10907.1300,10590.0700,3915971840,95892967424.0000,2.993998
4,2015-01-08,sz.399437,10932.2500,10980.8900,10408.8600,10516.9800,10907.1300,2985435920,72254791680.0000,-3.577083
5,2015-01-09,sz.399437,10470.7500,10958.1600,10399.9600,10460.4200,10516.9800,3323450336,80700526592.0000,-0.537765
6,2015-01-12,sz.399437,10477.9600,10643.1700,10146.7900,10252.1800,10460.4200,2816161040,67891364864.0000,-1.990707
7,2015-01-13,sz.399437,10204.3600,10285.4300,9881.0370,9940.0490,10252.1800,2251960048,53329915136.0000,-3.044559
8,2015-01-14,sz.399437,9966.5290,10155.2700,9916.9070,10088.9300,9940.0490,1915847296,45802541824.0000,1.497749
9,2015-01-15,sz.399437,10063.1900,10436.2800,9913.1630,10417.4100,10088.9300,2799523648,67270095872.0000,3.255929
10,2015-01-16,sz.399437,10454.7900,10480.4900,10176.1600,10316.2100,10417.4100,2345524784,56100587776.0000,-0.971518
11,2015-01-19,sz.399437,9336.0330,9357.2550,9335.4400,9335.4400,10316.2100,1212301200,20630217472.0000,-9.507047
12,2015-01-20,sz.399437,8652.4740,8941.5420,8550.8710,8685.9570,9335.4400,4556787712,93435629568.0000,-6.957180
13,2015-01-21,sz.399437,8844.9220,9410.6080,8819.5510,9331.0710,8685.9570,3975132064,82479423488.0000,7.427095
14,2015-01-22,sz.399437,9355.8780,9418.5180,9189.2700,9402.0510,9331.0710,2422806656,51575832320.0000,0.760679
15,2015-01-23,sz.399437,9486.6310,9902.2600,9486.6310,9581.2660,9402.0510,2948697680,64370973696.0000,1.906125
16,2015-01-26,sz.399437,9695.7960,9762.3100,9535.7220,9619.7870,9581.2660,3025401248,61942459648.0000,0.402050
17,2015-01-27,sz.399437,9585.8930,9661.3120,9275.0210,9465.1980,9619.7870,2683551952,55074778624.0000,-1.606989
18,2015-01-28,sz.399437,9406.5810,9709.5150,9354.8700,9454.3840,9465.1980,2460736912,53331516416.0000,-0.114255
19,2015-01-29,sz.399437,9204.4350,9333.8570,9113.6810,9210.4940,9454.3840,2027259280,41153011200.0000,-2.579646
20,2015-01-30,sz.399437,9292.2830,9363.3370,9058.3890,9060.1800,9210.4940,1542329632,31261353728.0000,-1.631991
21,2015-02-02,sz.399437,8770.4570,8978.1520,8672.3650,8775.6410,9060.1800,1805527568,34754317568.0000,-3.140546
22,2015-02-03,sz.399437,8930.8720,9235.2490,8820.5640,9198.3360,8775.6410,2205551424,44929657856.0000,4.816689
23,2015-02-04,sz.399437,9230.4120,9447.0360,9061.2840,9065.9660,9198.3360,2376601856,50540760832.0000,-1.439066
24,2015-02-05,sz.399437,9447.7650,9447.7650,9106.1430,9107.5330,9065.9660,2746307040,58975023872.0000,0.458499
25,2015-02-06,sz.399437,9031.5360,9303.3210,9020.8890,9154.3540,9107.5330,1929102352,39806049024.0000,0.514083
26,2015-02-09,sz.399437,9124.0680,9746.3420,9116.7230,9594.6200,9154.3540,3284318912,67245164544.0000,4.809369
27,2015-02-10,sz.399437,9562.8270,9817.5980,9512.5540,9716.6070,9594.6200,2698640144,55308016384.0000,1.271414
28,2015-02-11,sz.399437,9752.4970,9773.2080,9600.6530,9740.5320,9716.6070,1767373168,36752846080.0000,0.246226
29,2015-02-12,sz.399437,9728.2090,9750.7680,9544.6750,9675.8040,9740.5320,1485487040,31561728768.0000,-0.664528
30,2015-02-13,sz.399437,9748.7870,9866.4300,9643.1670,9649.4270,9675.8040,1992511696,42297168896.0000,-0.272607
31,2015-02-16,sz.399437,9627.8210,9693.6480,9524.7700,9612.5910,9649.4270,1467513120,31180032256.0000,-0.381742
32,2015-02-17,sz.399437,9652.9920,9876.5180,9652.9920,9701.5800,9612.5910,1700003872,35040370432.0000,0.925757
