,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sz.399622,1394.5680,1400.1960,1364.7070,1365.0950,1384.4070,79168776,528316689.3700,-1.394931
1,2012-01-05,sz.399622,1357.7460,1357.7460,1312.8320,1317.7420,1365.0950,80005576,495094560.4300,-3.468871
2,2012-01-06,sz.399622,1313.0380,1335.6120,1300.8790,1333.1830,1317.7420,67084581,420843792.2200,1.171762
3,2012-01-09,sz.399622,1334.1370,1388.6810,1326.4960,1387.5630,1333.1830,95149246,583852907.1600,4.078998
4,2012-01-10,sz.399622,1388.8920,1440.5200,1379.1730,1436.2100,1387.5630,133640739,866943464.7100,3.505911
5,2012-01-11,sz.399622,1439.2520,1442.4080,1420.4790,1430.4430,1436.2100,118288647,833407223.7800,-0.401515
6,2012-01-12,sz.399622,1426.3540,1450.4490,1421.9690,1437.4170,1430.4430,97279649,705253956.3800,0.487533
7,2012-01-13,sz.399622,1436.2080,1441.1310,1383.4300,1395.3600,1437.4170,93264327,675039850.4600,-2.925899
8,2012-01-16,sz.399622,1385.5120,1395.1430,1363.8660,1365.7180,1395.3600,47079648,348193956.9300,-2.124342
9,2012-01-17,sz.399622,1365.4500,1436.3920,1358.4980,1436.3370,1365.7180,89218248,581412439.2600,5.170854
10,2012-01-18,sz.399622,1436.1890,1450.5580,1402.4600,1405.3060,1436.3370,81915571,561182849.2600,-2.160418
11,2012-01-19,sz.399622,1403.4180,1429.8740,1396.2800,1417.0280,1405.3060,70183217,483088002.6100,0.834119
12,2012-01-20,sz.399622,1417.6000,1427.2320,1414.8760,1425.0830,1417.0280,65126473,421070944.2900,0.568421
13,2012-01-30,sz.399622,1428.9440,1430.9240,1406.2050,1406.9970,1425.0830,53756008,353138307.6700,-1.269072
14,2012-01-31,sz.399622,1408.4390,1409.9640,1392.0170,1409.9360,1406.9970,48179168,324098947.5900,0.208839
15,2012-02-01,sz.399622,1408.5480,1422.3690,1393.6630,1396.4680,1409.9360,55625827,382425012.8000,-0.955179
16,2012-02-02,sz.399622,1398.6450,1420.7560,1395.2040,1420.7560,1396.4680,57424929,394189600.1500,1.739251
17,2012-02-03,sz.399622,1417.8550,1433.4170,1412.4070,1430.1330,1420.7560,94741122,632047996.9500,0.659980
18,2012-02-06,sz.399622,1432.7710,1439.0510,1423.6990,1435.3620,1430.1330,94219492,603904695.8100,0.365639
19,2012-02-07,sz.399622,1429.2200,1429.2200,1397.5510,1403.8480,1435.3620,74371915,500103962.8400,-2.195538
20,2012-02-08,sz.399622,1402.9310,1432.1490,1398.2560,1432.1490,1403.8480,86182168,532104691.1200,2.015926
21,2012-02-09,sz.399622,1432.0140,1452.6460,1430.7960,1440.9830,1432.1490,122807301,845385249.1700,0.616834
22,2012-02-10,sz.399622,1438.4630,1458.6650,1436.0180,1451.7520,1440.9830,117379279,790202220.5300,0.747332
23,2012-02-13,sz.399622,1444.9980,1468.1770,1438.3760,1462.7480,1451.7520,114788710,773113979.1300,0.757420
24,2012-02-14,sz.399622,1462.9840,1464.5530,1450.7600,1463.3370,1462.7480,95204149,620614177.5000,0.040291
25,2012-02-15,sz.399622,1461.5070,1492.3500,1457.7980,1492.3500,1463.3370,145652799,1022304292.2300,1.982656
26,2012-02-16,sz.399622,1491.7170,1508.2960,1482.7690,1508.2960,1492.3500,153607884,989895344.8200,1.068495
27,2012-02-17,sz.399622,1512.6370,1517.2110,1489.9350,1501.8400,1508.2960,128226609,904049425.5900,-0.428028
28,2012-02-20,sz.399622,1521.1770,1525.2080,1493.3010,1494.4390,1501.8400,110776419,851765336.1700,-0.492763
29,2012-02-21,sz.399622,1493.5330,1503.3600,1476.8140,1502.7620,1494.4390,84419531,628300357.8600,0.556923
30,2012-02-22,sz.399622,1499.8630,1524.6120,1498.3170,1524.6120,1502.7620,121789686,944117355.9900,1.453996
31,2012-02-23,sz.399622,1523.3850,1531.9730,1515.7670,1527.7310,1524.6120,119029116,924393019.1200,0.204602
32,2012-02-24,sz.399622,1530.2830,1550.3530,1526.7510,1550.0580,1527.7310,142725205,1069016384.2600,1.461442
33,2012-02-27,sz.399622,1556.7500,1576.5590,1553.7640,1553.7640,1550.0580,197334408,1375685912.9200,0.239076
34,2012-02-28,sz.399622,1553.0670,1568.9960,1533.8090,1565.0660,1553.7640,176908907,1226180427.3700,0.727411
35,2012-02-29,sz.399622,1561.8190,1565.7590,1535.5540,1536.5340,1565.0660,109188612,769951536.4000,-1.823076
36,2012-03-01,sz.399622,1534.1830,1553.3540,1533.6680,1543.7660,1536.5340,83310922,612669774.4900,0.470649
37,2012-03-02,sz.399622,1547.2470,1569.8610,1547.2470,1569.8610,1543.7660,103927484,789690801.6100,1.690393
38,2012-03-05,sz.399622,1574.6320,1580.5390,1561.1440,1562.2150,1569.8610,117180951,868524370.8100,-0.487096
39,2012-03-06,sz.399622,1558.3090,1558.3090,1530.4260,1536.1460,1562.2150,101710349,744147627.4200,-1.668703
40,2012-03-07,sz.399622,1525.6090,1545.8800,1519.5090,1529.0600,1536.1460,82164215,605908966.3000,-0.461296
41,2012-03-08,sz.399622,1537.0120,1560.3650,1537.0120,1554.1930,1529.0600,90414257,679875676.7700,1.643678
42,2012-03-09,sz.399622,1561.3850,1576.5990,1551.1970,1576.5990,1554.1930,117668034,820032731.9900,1.441641
43,2012-03-12,sz.399622,1576.3560,1586.3120,1567.3370,1577.9930,1576.5990,100514014,725945121.8100,0.088467
44,2012-03-13,sz.399622,1577.3980,1597.8390,1573.5330,1597.6650,1577.9930,122240311,860007276.5400,1.246608
45,2012-03-14,sz.399622,1600.9180,1605.8480,1510.3330,1523.9090,1597.6650,187432058,1382950841.0800,-4.616457
46,2012-03-15,sz.399622,1518.8450,1533.4720,1487.8400,1500.4840,1523.9090,126701522,899877558.0200,-1.537184
47,2012-03-16,sz.399622,1505.9810,1543.3330,1505.9810,1542.9200,1500.4840,133919555,887214267.1700,2.828157
48,2012-03-19,sz.399622,1544.5740,1555.2140,1529.3800,1554.5100,1542.9200,143485211,858328802.8100,0.751155
49,2012-03-20,sz.399622,1554.8300,1582.6540,1550.4310,1550.4310,1554.5100,185341279,1071273014.1500,-0.262404
50,2012-03-21,sz.399622,1554.4020,1562.4180,1523.4370,1542.0570,1550.4310,155665336,874483892.1000,-0.540094
51,2012-03-22,sz.399622,1539.0530,1541.8920,1521.1820,1528.9870,1542.0570,94210202,551030263.0000,-0.847542
52,2012-03-23,sz.399622,1525.3040,1525.3040,1492.8180,1499.3540,1528.9870,87250661,548913669.3700,-1.938108
53,2012-03-26,sz.399622,1499.0630,1503.5670,1486.1080,1495.8830,1499.3540,49563089,304659586.1300,-0.231496
