,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sh.000040,1579.3490,1586.3410,1519.7450,1524.5610,1573.9270,93275300,699160000.0000,-3.136484
1,2012-01-05,sh.000040,1519.1900,1538.1450,1471.2020,1481.4270,1524.5610,113883100,709820000.0000,-2.829276
2,2012-01-06,sh.000040,1482.6570,1497.2380,1459.3840,1493.5170,1481.4270,71932900,498940000.0000,0.816103
3,2012-01-09,sh.000040,1493.0070,1546.2630,1474.6910,1542.3260,1493.5170,125508900,841940000.0000,3.268064
4,2012-01-10,sh.000040,1549.5770,1608.1320,1549.5770,1602.2900,1542.3260,229571100,1486330000.0000,3.887893
5,2012-01-11,sh.000040,1599.2710,1618.9450,1591.5180,1603.3170,1602.2900,129330800,928060000.0000,0.064094
6,2012-01-12,sh.000040,1600.7660,1605.5080,1561.5320,1571.4770,1603.3170,178718100,1090410000.0000,-1.985881
7,2012-01-13,sh.000040,1569.7760,1573.6470,1516.2820,1522.7510,1571.4770,200554600,1199650000.0000,-3.100655
8,2012-01-16,sh.000040,1519.9660,1527.9500,1495.7300,1498.7920,1522.7510,110184200,724860000.0000,-1.573401
9,2012-01-17,sh.000040,1496.6930,1560.0630,1473.7770,1552.1120,1498.7920,148763400,1057670000.0000,3.557536
10,2012-01-18,sh.000040,1551.8720,1557.3470,1515.3740,1524.5750,1552.1120,118149400,874460000.0000,-1.774170
11,2012-01-19,sh.000040,1529.4540,1550.5680,1516.7160,1534.0150,1524.5750,123423300,798140000.0000,0.619193
12,2012-01-20,sh.000040,1532.4670,1567.4020,1518.7860,1560.0440,1534.0150,161605300,1017950000.0000,1.696785
13,2012-01-30,sh.000040,1563.8490,1563.8660,1519.1130,1524.1690,1560.0440,184861200,1060490000.0000,-2.299615
14,2012-01-31,sh.000040,1524.1780,1527.0910,1484.9980,1504.1450,1524.1690,150728700,842140000.0000,-1.313760
15,2012-02-01,sh.000040,1486.4710,1507.2370,1477.2810,1483.6230,1504.1450,133676700,784360000.0000,-1.364361
16,2012-02-02,sh.000040,1486.3150,1510.7790,1480.7310,1510.1650,1483.6230,113015100,707320000.0000,1.788998
17,2012-02-03,sh.000040,1508.2360,1532.9630,1501.3240,1525.8220,1510.1650,183654800,1219850000.0000,1.036773
18,2012-02-06,sh.000040,1527.8940,1535.2540,1514.8640,1527.4300,1525.8220,157156200,1011650000.0000,0.105388
19,2012-02-07,sh.000040,1521.7260,1529.9010,1505.8960,1514.7650,1527.4300,150081600,894040000.0000,-0.829173
20,2012-02-08,sh.000040,1517.1730,1555.2780,1506.2820,1553.1280,1514.7650,186635500,1153860000.0000,2.532607
21,2012-02-09,sh.000040,1546.8300,1558.3540,1534.9700,1547.7260,1553.1280,153730100,977930000.0000,-0.347821
22,2012-02-10,sh.000040,1544.1210,1559.0190,1538.8100,1546.1710,1547.7260,112982300,720000000.0000,-0.100466
23,2012-02-13,sh.000040,1546.1950,1563.8420,1535.9820,1554.3310,1546.1710,117769300,923220000.0000,0.527757
24,2012-02-14,sh.000040,1554.1790,1557.1470,1541.2180,1547.1510,1554.3310,87080500,692890000.0000,-0.461938
25,2012-02-15,sh.000040,1544.3950,1575.1290,1541.5390,1572.6040,1547.1510,169421800,1126530000.0000,1.645153
26,2012-02-16,sh.000040,1572.0150,1589.5910,1559.2830,1572.4060,1572.6040,157762300,1098920000.0000,-0.012590
27,2012-02-17,sh.000040,1576.4450,1583.4050,1556.4250,1571.4520,1572.4060,95976100,737890000.0000,-0.060670
28,2012-02-20,sh.000040,1592.8470,1596.8430,1577.3750,1582.2020,1571.4520,156813400,1257490000.0000,0.684081
29,2012-02-21,sh.000040,1584.8340,1590.2530,1560.2570,1589.9470,1582.2020,127048000,1100000000.0000,0.489507
30,2012-02-22,sh.000040,1588.6680,1612.9850,1581.9130,1612.4840,1589.9470,239853500,1786910000.0000,1.417468
31,2012-02-23,sh.000040,1605.8680,1619.8910,1599.5000,1606.9920,1612.4840,246791700,1923480000.0000,-0.340597
32,2012-02-24,sh.000040,1606.6100,1619.7270,1597.3070,1617.6390,1606.9920,241165300,1745850000.0000,0.662548
33,2012-02-27,sh.000040,1631.1300,1634.7310,1614.0930,1616.0610,1617.6390,259111600,1811350000.0000,-0.097550
34,2012-02-28,sh.000040,1612.2350,1622.5830,1599.2470,1608.4030,1616.0610,168688000,1334570000.0000,-0.473873
35,2012-02-29,sh.000040,1605.0170,1608.0420,1581.3940,1584.9630,1608.4030,173863400,1126100000.0000,-1.457343
36,2012-03-01,sh.000040,1578.2390,1591.0260,1573.6110,1582.0720,1584.9630,195593200,1205890000.0000,-0.182401
37,2012-03-02,sh.000040,1588.2110,1602.4070,1584.2000,1601.9100,1582.0720,241404100,1675360000.0000,1.253926
38,2012-03-05,sh.000040,1604.7960,1609.0650,1568.4500,1572.4670,1601.9100,524125000,3118060000.0000,-1.837993
39,2012-03-06,sh.000040,1569.1600,1569.1600,1532.5310,1539.2940,1572.4670,403866600,2345270000.0000,-2.109621
40,2012-03-07,sh.000040,1521.4510,1575.1550,1518.1170,1566.0330,1539.2940,288338700,1992410000.0000,1.737096
41,2012-03-08,sh.000040,1564.2950,1583.7520,1564.2950,1572.7110,1566.0330,271838200,1972860000.0000,0.426434
42,2012-03-09,sh.000040,1578.2550,1584.3240,1569.7570,1581.9540,1572.7110,191295200,1436780000.0000,0.587706
43,2012-03-12,sh.000040,1583.0270,1589.0590,1569.3160,1582.3400,1581.9540,211321400,1576110000.0000,0.024399
44,2012-03-13,sh.000040,1582.1540,1593.2530,1571.0850,1591.2750,1582.3400,178460000,1263060000.0000,0.564674
45,2012-03-14,sh.000040,1597.3640,1605.8960,1536.6610,1545.4840,1591.2750,348851900,2248490000.0000,-2.877630
46,2012-03-15,sh.000040,1541.6160,1552.6450,1515.6850,1531.7590,1545.4840,208993100,1343650000.0000,-0.888070
47,2012-03-16,sh.000040,1533.1830,1551.4730,1529.3310,1551.4730,1531.7590,143512300,970040000.0000,1.287016
48,2012-03-19,sh.000040,1548.9290,1564.3000,1540.4330,1561.9570,1551.4730,192551700,1319610000.0000,0.675745
49,2012-03-20,sh.000040,1553.5550,1553.7880,1523.0440,1525.2030,1561.9570,198971800,1350050000.0000,-2.353076
50,2012-03-21,sh.000040,1530.5570,1536.3800,1504.4970,1522.3540,1525.2030,136240900,945650000.0000,-0.186795
51,2012-03-22,sh.000040,1522.1290,1537.0830,1509.6370,1528.1700,1522.3540,187037000,1102980000.0000,0.382043
52,2012-03-23,sh.000040,1526.0980,1526.0980,1502.8560,1507.9030,1528.1700,130031000,857270000.0000,-1.326233
53,2012-03-26,sh.000040,1507.0830,1513.0730,1496.9930,1506.8010,1507.9030,109074500,747860000.0000,-0.073077
54,2012-03-27,sh.000040,1515.3230,1519.9970,1506.5540,1512.5490,1506.8010,109542100,813400000.0000,0.381465
55,2012-03-28,sh.000040,1507.5850,1508.5970,1451.2110,1453.4340,1512.5490,182553900,1117400000.0000,-3.908303
56,2012-03-29,sh.000040,1446.2700,1452.4730,1408.9900,1423.6490,1453.4340,155935700,892220000.0000,-2.049279
57,2012-03-30,sh.000040,1427.6120,1436.8790,1406.9980,1425.0710,1423.6490,134413200,755410000.0000,0.099884
58,2012-04-05,sh.000040,1422.9290,1453.4630,1417.5060,1450.4720,1425.0710,115509000,665130000.0000,1.782438
59,2012-04-06,sh.000040,1454.4310,1462.9020,1445.4290,1453.1370,1450.4720,122629000,925060000.0000,0.183728
60,2012-04-09,sh.000040,1447.8660,1451.5560,1430.5170,1432.2570,1453.1370,92886100,634450000.0000,-1.436892
61,2012-04-10,sh.000040,1427.8050,1448.4220,1413.9190,1448.3170,1432.2570,112102600,653000000.0000,1.121311
62,2012-04-11,sh.000040,1434.6220,1451.0480,1426.5810,1447.0940,1448.3170,90321300,608460000.0000,-0.084444
63,2012-04-12,sh.000040,1449.5240,1470.0160,1447.0930,1468.1940,1447.0940,117612500,759160000.0000,1.458093
64,2012-04-13,sh.000040,1474.8230,1486.8850,1470.7960,1483.1800,1468.1940,103587700,683470000.0000,1.020716
65,2012-04-16,sh.000040,1483.1700,1490.8880,1477.6190,1489.5470,1483.1800,68151300,494120000.0000,0.429277
66,2012-04-17,sh.000040,1489.7580,1491.8680,1477.3740,1480.3180,1489.5470,93047100,882020000.0000,-0.619585
67,2012-04-18,sh.000040,1482.3010,1507.2030,1480.4770,1505.1930,1480.3180,125014200,1049660000.0000,1.680382
68,2012-04-19,sh.000040,1506.4780,1507.0440,1491.0970,1497.2460,1505.1930,93323200,791650000.0000,-0.527974
69,2012-04-20,sh.000040,1496.8610,1519.0860,1492.5060,1518.2640,1497.2460,163105200,978160000.0000,1.403782
70,2012-04-23,sh.000040,1536.4250,1547.5360,1520.5850,1533.9590,1518.2640,266224800,1675790000.0000,1.033743
71,2012-04-24,sh.000040,1520.1440,1541.6680,1480.4010,1506.8740,1533.9590,209148600,1382800000.0000,-1.765690
72,2012-04-25,sh.000040,1504.9540,1525.1430,1503.6630,1519.4800,1506.8740,147966700,1051380000.0000,0.836563
73,2012-04-26,sh.000040,1536.3310,1541.7790,1513.3090,1530.0680,1519.4800,201598900,1273520000.0000,0.696818
74,2012-04-27,sh.000040,1528.3160,1532.1900,1509.4990,1511.7780,1530.0680,142132700,968170000.0000,-1.195374
75,2012-05-02,sh.000040,1534.1350,1543.9870,1517.8520,1541.1660,1511.7780,181847900,1196390000.0000,1.943940
76,2012-05-03,sh.000040,1534.3710,1540.4640,1527.7250,1536.9270,1541.1660,123457600,854010000.0000,-0.275052
77,2012-05-04,sh.000040,1536.8980,1548.3720,1529.6970,1545.6990,1536.9270,130081100,992250000.0000,0.570748
78,2012-05-07,sh.000040,1540.0110,1549.4520,1532.9780,1544.1180,1545.6990,135597400,1089810000.0000,-0.102279
79,2012-05-08,sh.000040,1544.0530,1546.7690,1529.9860,1541.7720,1544.1180,139178500,1026420000.0000,-0.151936
80,2012-05-09,sh.000040,1529.9700,1529.9700,1499.4990,1505.6920,1541.7720,148686700,1024810000.0000,-2.340162
81,2012-05-10,sh.000040,1516.4390,1520.8560,1499.0010,1507.7700,1505.6920,117374900,857540000.0000,0.138010
82,2012-05-11,sh.000040,1500.5820,1508.4460,1490.5940,1492.6890,1507.7700,70062900,476740000.0000,-1.000222
83,2012-05-14,sh.000040,1502.3470,1505.5830,1480.8840,1484.3650,1492.6890,116624100,740170000.0000,-0.557650
84,2012-05-15,sh.000040,1474.1880,1490.4720,1466.4410,1488.4370,1484.3650,99256500,667450000.0000,0.274328
85,2012-05-16,sh.000040,1486.7460,1486.7460,1466.1500,1468.2890,1488.4370,105522400,635760000.0000,-1.353639
86,2012-05-17,sh.000040,1469.2930,1482.4540,1461.6270,1480.1240,1468.2890,90874800,553530000.0000,0.806046
87,2012-05-18,sh.000040,1471.7990,1474.7850,1445.8420,1451.6040,1480.1240,106930700,635630000.0000,-1.926867
88,2012-05-21,sh.000040,1449.3660,1458.2620,1435.0730,1443.9630,1451.6040,73445300,451120000.0000,-0.526383
89,2012-05-22,sh.000040,1449.3500,1464.4950,1449.0330,1462.3360,1443.9630,71199600,453020000.0000,1.272404
