,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2014-12-31,sz.399434,4118.8990,4143.6240,4070.2510,4128.9800,0.0000,415131792,7051400960.0000,0.000000
1,2015-01-05,sz.399434,4128.1320,4200.4550,4076.4920,4175.2900,4128.9800,460814768,7725772032.0000,1.121586
2,2015-01-06,sz.399434,4160.9790,4351.0720,4143.4690,4330.6150,4175.2900,639765056,12086607360.0000,3.720105
3,2015-01-07,sz.399434,4335.9070,4343.0940,4244.8110,4271.6040,4330.6150,489559072,8922168576.0000,-1.362652
4,2015-01-08,sz.399434,4256.3360,4312.8620,4243.8310,4262.3610,4271.6040,472355408,8155587328.0000,-0.216386
5,2015-01-09,sz.399434,4238.6050,4354.2310,4234.9060,4247.0360,4262.3610,507549424,8946557440.0000,-0.359536
6,2015-01-12,sz.399434,4237.0760,4283.4740,4216.5480,4267.9350,4247.0360,419435232,7227950592.0000,0.492083
7,2015-01-13,sz.399434,4265.2170,4374.5020,4260.5690,4357.0320,4267.9350,478538240,8496221952.0000,2.087594
8,2015-01-14,sz.399434,4352.7100,4363.4510,4277.7900,4295.4350,4357.0320,349387184,6237632768.0000,-1.413741
9,2015-01-15,sz.399434,4288.2550,4312.4480,4248.1150,4282.1150,4295.4350,305984608,5307492096.0000,-0.310093
10,2015-01-16,sz.399434,4283.4730,4439.9840,4277.2250,4417.5570,4282.1150,618173840,10430425856.0000,3.162967
11,2015-01-19,sz.399434,4295.5070,4513.2740,4240.7260,4298.1870,4417.5570,708840496,12729402624.0000,-2.702175
12,2015-01-20,sz.399434,4334.1500,4453.0280,4329.0060,4453.0280,4298.1870,602873664,10778694656.0000,3.602468
13,2015-01-21,sz.399434,4468.5670,4604.8910,4465.9860,4583.9290,4453.0280,868125152,16457825280.0000,2.939604
14,2015-01-22,sz.399434,4584.3820,4645.5830,4575.7800,4616.9940,4583.9290,691756960,13221939712.0000,0.721323
15,2015-01-23,sz.399434,4628.3650,4646.6350,4509.5260,4525.9740,4616.9940,589360256,10878003968.0000,-1.971413
16,2015-01-26,sz.399434,4530.5510,4643.6270,4530.5510,4638.9330,4525.9740,562512208,10172129792.0000,2.495794
17,2015-01-27,sz.399434,4656.3320,4660.4100,4543.8420,4603.8250,4638.9330,597390992,11226235648.0000,-0.756810
18,2015-01-28,sz.399434,4595.2080,4742.3640,4585.1460,4653.9220,4603.8250,925479232,16202341376.0000,1.088153
19,2015-01-29,sz.399434,4602.0200,4617.3030,4549.2260,4562.8220,4653.9220,486703968,8495994368.0000,-1.957491
20,2015-01-30,sz.399434,4577.5230,4600.8900,4525.3890,4528.0610,4562.8220,546008176,8697875456.0000,-0.761826
21,2015-02-02,sz.399434,4481.5610,4535.5190,4465.8170,4491.6760,4528.0610,412536608,6824192000.0000,-0.803550
22,2015-02-03,sz.399434,4525.1060,4607.8530,4522.6700,4599.7180,4491.6760,515302256,8933798400.0000,2.405383
23,2015-02-04,sz.399434,4607.0630,4612.6970,4551.3670,4558.7300,4599.7180,496604272,8537372928.0000,-0.891094
24,2015-02-05,sz.399434,4576.6960,4764.9530,4564.6260,4655.3170,4558.7300,1112691424,18746195968.0000,2.118724
25,2015-02-06,sz.399434,4652.4260,4679.9460,4585.9180,4609.8480,4655.3170,763413072,12470014976.0000,-0.976706
26,2015-02-09,sz.399434,4611.7860,4635.0710,4487.3850,4488.3270,4609.8480,647241760,10675974144.0000,-2.636117
