,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sz.399914,3223.0560,3230.0900,3158.9060,3160.3930,3204.1120,998517500,7915718501.0000,-1.364465
1,2012-01-05,sz.399914,3155.1120,3232.1150,3154.3060,3179.3160,3160.3930,1681134800,12862762789.0000,0.598750
2,2012-01-06,sz.399914,3177.3720,3208.1090,3163.8220,3200.3980,3179.3160,1230715500,9675921030.0000,0.663100
3,2012-01-09,sz.399914,3197.8650,3290.5600,3179.2530,3288.3440,3200.3980,1849788400,14957288580.0000,2.747972
4,2012-01-10,sz.399914,3284.2830,3362.0590,3280.0700,3354.7800,3288.3440,1939956600,16814341015.0000,2.020349
5,2012-01-11,sz.399914,3349.4040,3362.4890,3319.6110,3331.7750,3354.7800,1174886600,10367848722.0000,-0.685742
6,2012-01-12,sz.399914,3325.8980,3386.1910,3323.0490,3349.1230,3331.7750,1232035500,10758782096.0000,0.520688
7,2012-01-13,sz.399914,3352.4070,3368.0430,3293.0770,3320.9400,3349.1230,1131754300,9642363897.0000,-0.841507
8,2012-01-16,sz.399914,3305.8390,3335.8700,3292.4870,3293.3750,3320.9400,729155200,6741950170.0000,-0.830034
9,2012-01-17,sz.399914,3296.8890,3414.1100,3259.3910,3411.2260,3293.3750,1768306800,15188363389.0000,3.578429
10,2012-01-18,sz.399914,3400.1430,3437.9550,3362.1240,3370.5620,3411.2260,1433455400,12743828813.0000,-1.192066
11,2012-01-19,sz.399914,3376.9940,3452.9250,3374.5940,3446.0020,3370.5620,1585108300,14377763773.0000,2.238201
12,2012-01-20,sz.399914,3463.6440,3518.1300,3451.1190,3508.0040,3446.0020,1796147400,16735538848.0000,1.799243
13,2012-01-30,sz.399914,3507.2700,3507.2700,3428.6720,3429.5700,3508.0040,1362395800,11938691039.0000,-2.235854
14,2012-01-31,sz.399914,3434.7600,3453.3790,3417.5550,3434.8710,3429.5700,813057300,7424483819.0000,0.154568
15,2012-02-01,sz.399914,3425.4540,3449.0500,3369.7400,3376.6200,3434.8710,891790900,8261084715.0000,-1.695871
16,2012-02-02,sz.399914,3390.4500,3486.4100,3379.5740,3486.4100,3376.6200,1384342200,12864202746.0000,3.251470
17,2012-02-03,sz.399914,3473.6200,3532.8220,3466.5720,3516.0180,3486.4100,1566978100,14581848843.0000,0.849245
18,2012-02-06,sz.399914,3519.3840,3531.0710,3470.9730,3491.7170,3516.0180,1272986000,11450146844.0000,-0.691152
19,2012-02-07,sz.399914,3469.5200,3475.5960,3403.4870,3421.7240,3491.7170,1146787200,10478364846.0000,-2.004542
20,2012-02-08,sz.399914,3419.8630,3521.7330,3417.0110,3510.8860,3421.7240,1431850800,12258172196.0000,2.605758
21,2012-02-09,sz.399914,3513.0360,3533.4340,3492.5610,3510.4760,3510.8860,1557338600,14006128395.0000,-0.011675
22,2012-02-10,sz.399914,3499.7440,3560.3750,3497.4500,3511.8110,3510.4760,1809997400,16017024400.0000,0.038028
23,2012-02-13,sz.399914,3462.5110,3517.7340,3448.1800,3480.8910,3511.8110,1439613000,12980005843.0000,-0.880455
24,2012-02-14,sz.399914,3473.5340,3475.7160,3436.0760,3461.3110,3480.8910,1172818000,10800004748.0000,-0.562502
25,2012-02-15,sz.399914,3449.0530,3509.4490,3442.8640,3485.1180,3461.3110,1392558000,13026699474.0000,0.687800
26,2012-02-16,sz.399914,3481.6270,3495.6050,3449.9820,3470.4330,3485.1180,1284107900,11351814915.0000,-0.421358
27,2012-02-17,sz.399914,3496.0510,3503.5090,3464.4940,3484.1350,3470.4330,1010584300,9204046871.0000,0.394818
28,2012-02-20,sz.399914,3539.0660,3541.3520,3489.0270,3491.9860,3484.1350,1468939800,14108242304.0000,0.225338
29,2012-02-21,sz.399914,3497.7800,3522.2660,3469.2400,3520.5190,3491.9860,1084966800,10071634684.0000,0.817098
30,2012-02-22,sz.399914,3522.8310,3567.6950,3509.7740,3562.4960,3520.5190,2108443800,19466121463.0000,1.192354
31,2012-02-23,sz.399914,3557.7780,3571.4710,3542.6480,3556.1400,3562.4960,1503417300,14008459441.0000,-0.178420
32,2012-02-24,sz.399914,3558.3640,3622.7100,3548.2670,3622.5040,3556.1400,2473900000,22518508267.0000,1.866181
33,2012-02-27,sz.399914,3633.6330,3670.8160,3623.9720,3624.6180,3622.5040,2702085900,25611541895.0000,0.058358
34,2012-02-28,sz.399914,3622.5240,3664.8190,3622.5240,3647.6770,3624.6180,2088795500,18852741521.0000,0.636180
35,2012-02-29,sz.399914,3635.1320,3635.1320,3591.8720,3598.3400,3647.6770,1392791100,13110843865.0000,-1.352557
36,2012-03-01,sz.399914,3587.4290,3622.0340,3586.2770,3602.1370,3598.3400,946187600,9149083659.0000,0.105517
37,2012-03-02,sz.399914,3605.2020,3671.1580,3605.2020,3670.8420,3602.1370,1739311800,16267556335.0000,1.907342
38,2012-03-05,sz.399914,3682.3490,3691.2900,3637.5010,3638.5940,3670.8420,1717522700,16784851690.0000,-0.878492
39,2012-03-06,sz.399914,3628.7330,3635.7350,3577.9850,3587.1450,3638.5940,1539731900,16284483737.0000,-1.413980
40,2012-03-07,sz.399914,3556.3370,3594.4290,3553.5190,3559.2880,3587.1450,1349005600,13042228678.0000,-0.776577
41,2012-03-08,sz.399914,3573.5540,3631.0680,3573.5540,3609.0490,3559.2880,1680483900,16887325073.0000,1.398060
42,2012-03-09,sz.399914,3619.0680,3622.0060,3588.5930,3614.5650,3609.0490,1379250600,13158119361.0000,0.152834
43,2012-03-12,sz.399914,3603.8880,3606.8500,3548.3660,3571.6490,3614.5650,1594519900,15613157178.0000,-1.187308
44,2012-03-13,sz.399914,3570.7630,3612.9990,3569.6110,3609.8370,3571.6490,1250811400,12330590885.0000,1.069198
45,2012-03-14,sz.399914,3631.0460,3649.8010,3525.8230,3531.9210,3609.8370,2454628900,22738365075.0000,-2.158436
46,2012-03-15,sz.399914,3531.0600,3554.8060,3506.4370,3506.4370,3531.9210,1776053400,14896002858.0000,-0.721530
47,2012-03-16,sz.399914,3514.1370,3543.1520,3494.6030,3534.6170,3506.4370,1349087100,12020529975.0000,0.803663
48,2012-03-19,sz.399914,3523.7920,3528.2670,3494.3440,3521.4340,3534.6170,1216505800,10940615602.0000,-0.372964
49,2012-03-20,sz.399914,3511.3980,3512.3090,3465.8200,3466.7550,3521.4340,1304485900,11725648646.0000,-1.552754
50,2012-03-21,sz.399914,3490.5460,3495.6380,3445.2840,3458.5200,3466.7550,1218967500,10803499895.0000,-0.237538
51,2012-03-22,sz.399914,3460.2830,3500.4720,3447.9800,3478.6950,3458.5200,1145108100,9521167947.0000,0.583343
52,2012-03-23,sz.399914,3469.1290,3480.7980,3441.8050,3451.6530,3478.6950,1023404800,8690989714.0000,-0.777360
53,2012-03-26,sz.399914,3451.8520,3463.6470,3440.4870,3454.1360,3451.6530,700695500,6388522064.0000,0.071934
54,2012-03-27,sz.399914,3469.2900,3474.2360,3442.6230,3452.8360,3454.1360,765780100,7014459154.0000,-0.037637
55,2012-03-28,sz.399914,3446.9360,3456.0880,3386.4380,3391.8590,3452.8360,1208380800,10818304454.0000,-1.765999
56,2012-03-29,sz.399914,3379.6290,3404.8070,3353.2360,3367.7740,3391.8590,1267240000,11313991689.0000,-0.710082
57,2012-03-30,sz.399914,3376.7980,3418.7340,3376.7980,3417.5190,3367.7740,1131924300,9784737198.0000,1.477092
58,2012-04-05,sz.399914,3402.0620,3477.2550,3383.7200,3465.9020,3417.5190,1812132700,16409515362.0000,1.415736
59,2012-04-06,sz.399914,3456.4740,3481.5640,3451.7660,3478.1150,3465.9020,1228454100,11621934847.0000,0.352373
60,2012-04-09,sz.399914,3462.8720,3471.8370,3438.8580,3439.8810,3478.1150,761588100,6782268152.0000,-1.099270
61,2012-04-10,sz.399914,3436.4440,3482.3110,3408.0040,3479.9180,3439.8810,917975000,8964898630.0000,1.163903
62,2012-04-11,sz.399914,3452.2640,3514.9200,3447.9010,3477.6780,3479.9180,1242213800,11046553150.0000,-0.064369
63,2012-04-12,sz.399914,3481.0910,3565.6890,3469.6990,3563.9390,3477.6780,1823331500,17593916186.0000,2.480419
64,2012-04-13,sz.399914,3568.6230,3605.5830,3561.8600,3571.3750,3563.9390,1719046000,18244787806.0000,0.208647
65,2012-04-16,sz.399914,3550.0660,3581.9380,3544.8390,3564.1650,3571.3750,1057672800,10506590285.0000,-0.201882
66,2012-04-17,sz.399914,3561.2060,3569.4780,3507.9260,3509.3510,3564.1650,1070726500,10273263719.0000,-1.537919
67,2012-04-18,sz.399914,3521.2900,3603.5660,3512.3700,3598.9880,3509.3510,1751471200,17166510480.0000,2.554232
68,2012-04-19,sz.399914,3592.2900,3619.8870,3587.9570,3605.6320,3598.9880,1439198900,16761921272.0000,0.184609
69,2012-04-20,sz.399914,3598.5860,3668.4320,3596.2980,3668.1990,3605.6320,2260125700,24314922552.0000,1.735255
70,2012-04-23,sz.399914,3660.6170,3666.1140,3618.3120,3627.2440,3668.1990,1782177800,18693625348.0000,-1.116490
71,2012-04-24,sz.399914,3617.1090,3720.5480,3604.6070,3663.1650,3627.2440,2781924800,27366366028.0000,0.990315
72,2012-04-25,sz.399914,3649.2640,3689.6890,3641.7830,3677.1060,3663.1650,1942805900,19284330056.0000,0.380570
73,2012-04-26,sz.399914,3689.5950,3701.0090,3655.5790,3680.5520,3677.1060,1837032700,18498880640.0000,0.093716
74,2012-04-27,sz.399914,3681.7090,3693.7980,3664.7800,3668.5540,3680.5520,1387437800,13538630721.0000,-0.325985
75,2012-05-02,sz.399914,3724.0090,3763.8400,3699.3790,3737.8970,3668.5540,2498934300,24334048153.0000,1.890200
76,2012-05-03,sz.399914,3733.3060,3751.2250,3716.5120,3746.4410,3737.8970,1654171700,18293333635.0000,0.228576
77,2012-05-04,sz.399914,3741.6930,3767.3640,3710.3220,3766.1880,3746.4410,1823152400,18348186676.0000,0.527089
78,2012-05-07,sz.399914,3737.3950,3752.9160,3709.9030,3736.9170,3766.1880,1771522700,18065379774.0000,-0.777205
79,2012-05-08,sz.399914,3736.8670,3739.1580,3689.0400,3715.2170,3736.9170,1739711900,17106666032.0000,-0.580691
80,2012-05-09,sz.399914,3685.8120,3694.8320,3660.4680,3664.9690,3715.2170,1400958900,13967947890.0000,-1.352493
81,2012-05-10,sz.399914,3666.8990,3674.9570,3643.7590,3661.9980,3664.9690,1201613700,11015191720.0000,-0.081063
82,2012-05-11,sz.399914,3654.3800,3673.9340,3633.5890,3635.1000,3661.9980,914356500,9140788273.0000,-0.734516
83,2012-05-14,sz.399914,3661.8730,3667.3220,3613.3210,3617.5400,3635.1000,1521748600,15551905674.0000,-0.483069
84,2012-05-15,sz.399914,3600.0310,3634.2660,3597.0270,3631.9650,3617.5400,1135954700,12308093778.0000,0.398753
85,2012-05-16,sz.399914,3620.8370,3626.9280,3561.8320,3564.2190,3631.9650,1301756100,12422644427.0000,-1.865274
86,2012-05-17,sz.399914,3571.1130,3645.1810,3563.7780,3635.8630,3564.2190,1302036200,14582593295.0000,2.010091
87,2012-05-18,sz.399914,3607.6290,3614.6310,3574.2830,3581.2410,3635.8630,1340491500,13622121861.0000,-1.502314
88,2012-05-21,sz.399914,3576.6100,3607.5000,3558.2940,3582.4180,3581.2410,935974100,9556446921.0000,0.032866
89,2012-05-22,sz.399914,3595.6020,3648.1170,3592.6370,3645.8910,3582.4180,1147445100,12260023640.0000,1.771796
90,2012-05-23,sz.399914,3639.2810,3667.8110,3619.2330,3645.1220,3645.8910,1356929600,14669212706.0000,-0.021093
91,2012-05-24,sz.399914,3642.0230,3661.9920,3604.0930,3613.1800,3645.1220,1119008000,11447283928.0000,-0.876298
92,2012-05-25,sz.399914,3614.3880,3632.2370,3570.9730,3580.7140,3613.1800,1067682300,11126353850.0000,-0.898539
93,2012-05-28,sz.399914,3569.6710,3628.9070,3556.6820,3628.6990,3580.7140,1291093700,12509817005.0000,1.340092
94,2012-05-29,sz.399914,3625.7830,3695.1510,3618.3930,3685.7840,3628.6990,1803484500,18879398605.0000,1.573152
95,2012-05-30,sz.399914,3679.2630,3699.2630,3669.0110,3679.3570,3685.7840,1353910100,13738993954.0000,-0.174373
96,2012-05-31,sz.399914,3645.9570,3672.8880,3638.2980,3651.9370,3679.3570,1136714400,12105990709.0000,-0.745237
97,2012-06-01,sz.399914,3654.0010,3683.1880,3648.0430,3660.4550,3651.9370,1211535800,12435932046.0000,0.233248
98,2012-06-04,sz.399914,3618.0600,3630.2960,3555.7970,3557.2160,3660.4550,1460100800,14932998696.0000,-2.820387
99,2012-06-05,sz.399914,3569.1550,3581.3310,3536.8590,3555.3030,3557.2160,1102135500,11033941439.0000,-0.053780
100,2012-06-06,sz.399914,3561.2540,3578.0560,3549.7050,3563.6960,3555.3030,899274000,8842159443.0000,0.236072
101,2012-06-07,sz.399914,3588.3270,3600.9520,3539.9610,3548.1970,3563.6960,932545900,9415945909.0000,-0.434914
102,2012-06-08,sz.399914,3569.8150,3569.8150,3501.5140,3509.6390,3548.1970,1726235200,16374872610.0000,-1.086696
103,2012-06-11,sz.399914,3522.3450,3576.8250,3514.9430,3559.8720,3509.6390,1329219700,12387260441.0000,1.431291
104,2012-06-12,sz.399914,3544.1360,3568.9000,3519.5130,3545.3230,3559.8720,1344626200,12865415940.0000,-0.408697
105,2012-06-13,sz.399914,3554.7880,3614.3110,3544.7160,3605.7200,3545.3230,1401565300,15752597207.0000,1.703568
106,2012-06-14,sz.399914,3592.4740,3599.7340,3563.3290,3567.5080,3605.7200,1112774600,11880539366.0000,-1.059758
107,2012-06-15,sz.399914,3579.0870,3612.2220,3555.2370,3598.0300,3567.5080,1554526500,16261019869.0000,0.855554
108,2012-06-18,sz.399914,3615.5110,3624.9310,3596.1600,3610.6500,3598.0300,1056342200,10319753336.0000,0.350744
109,2012-06-19,sz.399914,3604.1380,3611.1440,3584.3220,3587.1080,3610.6500,986304300,9783528052.0000,-0.652015
110,2012-06-20,sz.399914,3591.1030,3608.3970,3573.4100,3579.3890,3587.1080,921028500,9030168602.0000,-0.215187
111,2012-06-21,sz.399914,3572.7460,3572.7460,3507.9460,3522.0210,3579.3890,1119527300,11760847756.0000,-1.602729
112,2012-06-25,sz.399914,3503.0970,3503.0970,3450.4590,3452.3880,3522.0210,1345045900,12861145582.0000,-1.977077
113,2012-06-26,sz.399914,3423.7560,3477.1500,3421.4030,3459.3990,3452.3880,988390800,9792265461.0000,0.203076
114,2012-06-27,sz.399914,3454.6850,3478.9970,3444.7740,3450.2940,3459.3990,806148400,7111943096.0000,-0.263195
115,2012-06-28,sz.399914,3454.8770,3472.5590,3432.8810,3434.1510,3450.2940,752314700,7733320120.0000,-0.467875
116,2012-06-29,sz.399914,3428.6460,3506.9300,3426.2660,3503.1950,3434.1510,1132764700,11498408133.0000,2.010517
117,2012-07-02,sz.399914,3515.2740,3515.2740,3486.3130,3507.4260,3503.1950,991231300,9607297734.0000,0.120774
118,2012-07-03,sz.399914,3507.3800,3553.8370,3492.4570,3514.7530,3507.4260,1086507200,11198787892.0000,0.208897
119,2012-07-04,sz.399914,3521.6300,3536.1520,3499.9300,3513.3030,3514.7530,824809400,7739014737.0000,-0.041253
120,2012-07-05,sz.399914,3492.2220,3496.7380,3462.6370,3481.1430,3513.3030,1041591100,10165309043.0000,-0.915376
121,2012-07-06,sz.399914,3475.7890,3522.0770,3445.9630,3512.9700,3481.1430,1736992500,17347872574.0000,0.914266
122,2012-07-09,sz.399914,3488.0300,3511.2720,3422.6590,3425.8380,3512.9700,1555803100,14431890661.0000,-2.480297
123,2012-07-10,sz.399914,3420.6000,3451.6930,3412.0930,3417.8880,3425.8380,980810600,9461226308.0000,-0.232059
124,2012-07-11,sz.399914,3408.3600,3435.4970,3391.5070,3417.1940,3417.8880,981088900,9263276077.0000,-0.020300
125,2012-07-12,sz.399914,3411.2490,3457.9790,3366.8780,3439.8980,3417.1940,1763077700,16912004353.0000,0.664401
126,2012-07-13,sz.399914,3425.8670,3483.5260,3422.8610,3456.5510,3439.8980,993724500,9855217392.0000,0.484115
127,2012-07-16,sz.399914,3464.7200,3464.7200,3397.2160,3402.2300,3456.5510,1081897200,10061912411.0000,-1.571539
128,2012-07-17,sz.399914,3394.7060,3464.0620,3393.8370,3447.1870,3402.2300,1002139600,9958407380.0000,1.321399
129,2012-07-18,sz.399914,3447.2870,3454.0840,3376.4030,3435.7800,3447.1870,1404066100,13410835881.0000,-0.330907
130,2012-07-19,sz.399914,3424.3080,3485.9830,3416.3680,3455.9160,3435.7800,1507534500,16026229725.0000,0.586067
131,2012-07-20,sz.399914,3441.9960,3447.2100,3410.6410,3420.7690,3455.9160,1018222000,10223549123.0000,-1.017009
132,2012-07-23,sz.399914,3394.3340,3394.3340,3348.1590,3361.7170,3420.7690,1056516100,10107171103.0000,-1.726278
133,2012-07-24,sz.399914,3345.5870,3396.2500,3344.1390,3369.3000,3361.7170,1054793100,9944467025.0000,0.225570
134,2012-07-25,sz.399914,3357.1720,3375.3740,3340.7210,3343.2020,3369.3000,726052900,6851596268.0000,-0.774586
135,2012-07-26,sz.399914,3342.4870,3363.0290,3319.0830,3324.3500,3343.2020,895771600,8696160396.0000,-0.563885
136,2012-07-27,sz.399914,3335.2510,3366.1670,3321.8830,3335.0420,3324.3500,1036293300,10007768027.0000,0.321624
137,2012-07-30,sz.399914,3342.3740,3365.8410,3320.2790,3322.7390,3335.0420,967960300,9030329818.0000,-0.368900
138,2012-07-31,sz.399914,3329.3520,3376.6720,3328.9500,3365.5990,3322.7390,1033577100,9496838108.0000,1.289903
139,2012-08-01,sz.399914,3364.8860,3403.0220,3364.2760,3391.1660,3365.5990,1033259000,9835499102.0000,0.759654
140,2012-08-02,sz.399914,3381.7710,3382.1280,3325.0190,3343.9740,3391.1660,1176436200,10514199806.0000,-1.391613
141,2012-08-03,sz.399914,3357.0720,3363.2460,3319.5410,3349.2800,3343.9740,928666200,9002788625.0000,0.158671
142,2012-08-06,sz.399914,3344.5530,3378.0250,3339.3290,3371.3700,3349.2800,1184200500,10798775090.0000,0.659547
143,2012-08-07,sz.399914,3366.0980,3368.7460,3347.5120,3353.3200,3371.3700,970137800,9076191391.0000,-0.535392
144,2012-08-08,sz.399914,3359.0040,3386.0510,3359.0040,3376.0980,3353.3200,1073225400,9680928205.0000,0.679262
145,2012-08-09,sz.399914,3373.7980,3389.7120,3354.2590,3387.9600,3376.0980,911310600,8690435365.0000,0.351354
146,2012-08-10,sz.399914,3392.8340,3405.4130,3375.8660,3381.2340,3387.9600,929596700,8647023364.0000,-0.198529
147,2012-08-13,sz.399914,3373.6100,3373.6100,3272.7120,3277.4040,3381.2340,1654525900,16467374418.0000,-3.070768
