,date,code,open,high,low,close,preclose,volume,amount,pctChg
0,2012-01-04,sh.000932,5644.6700,5649.3400,5435.3100,5435.8000,5626.7800,230170400,4471560000.0000,-3.394126
1,2012-01-05,sh.000932,5405.2800,5405.2800,5271.3800,5293.2900,5435.8000,274830800,4422780000.0000,-2.621689
2,2012-01-06,sh.000932,5282.2900,5318.0400,5220.9300,5310.4300,5293.2900,236373800,3829510000.0000,0.323809
3,2012-01-09,sh.000932,5313.8300,5425.6300,5211.5500,5424.9100,5310.4300,309932400,4913190000.0000,2.155757
4,2012-01-10,sh.000932,5410.3700,5645.4300,5398.8900,5642.0100,5424.9100,573235000,8997860000.0000,4.001903
5,2012-01-11,sh.000932,5629.1100,5654.4200,5590.5000,5627.0900,5642.0100,484904600,8246100000.0000,-0.264443
6,2012-01-12,sh.000932,5600.0400,5659.7900,5581.4300,5581.4300,5627.0900,321566800,5747720000.0000,-0.811426
7,2012-01-13,sh.000932,5591.0500,5616.7400,5423.4200,5459.7800,5581.4300,360730200,5832230000.0000,-2.179556
8,2012-01-16,sh.000932,5420.5200,5420.5200,5211.5000,5216.8700,5459.7800,275360200,5522500000.0000,-4.449074
9,2012-01-17,sh.000932,5218.8300,5441.2800,5134.2600,5425.2700,5216.8700,408944700,7553840000.0000,3.994730
10,2012-01-18,sh.000932,5429.8100,5451.7300,5219.0200,5232.5100,5425.2700,389962300,6509810000.0000,-3.553008
11,2012-01-19,sh.000932,5238.3000,5361.5500,5202.9800,5323.3200,5232.5100,311380500,5020530000.0000,1.735497
12,2012-01-20,sh.000932,5343.2900,5480.6100,5343.2900,5473.0500,5323.3200,346140600,5946340000.0000,2.812718
13,2012-01-30,sh.000932,5490.1000,5492.0100,5383.5300,5410.4600,5473.0500,294939600,5351250000.0000,-1.143601
14,2012-01-31,sh.000932,5419.2100,5452.1600,5395.8600,5451.0300,5410.4600,249734700,4346190000.0000,0.749841
15,2012-02-01,sh.000932,5442.3200,5541.5100,5420.7200,5460.4700,5451.0300,308074200,5638180000.0000,0.173186
16,2012-02-02,sh.000932,5487.9400,5522.5300,5447.9200,5521.8200,5460.4700,385503200,6091020000.0000,1.123523
17,2012-02-03,sh.000932,5512.3800,5572.5500,5468.4000,5560.6300,5521.8200,435132200,6442740000.0000,0.702849
18,2012-02-06,sh.000932,5562.8800,5639.1700,5556.2100,5638.5800,5560.6300,400275400,6337610000.0000,1.401823
19,2012-02-07,sh.000932,5610.1900,5619.5200,5530.1300,5562.1300,5638.5800,291146400,4378490000.0000,-1.355841
20,2012-02-08,sh.000932,5552.8600,5688.8200,5536.4500,5677.8000,5562.1300,402032500,6411220000.0000,2.079598
21,2012-02-09,sh.000932,5668.5700,5734.5800,5663.4000,5702.2300,5677.8000,465581200,7423100000.0000,0.430275
